id,title,genres,authors,description,readers_count,avg_rating
139603,Башня Ярости. Книга 2. Всходы ветра,Историческое фэнтези,Вера Камша,,15,4.0
284631,Башня Ярости. Книга 1. Чёрные маки,Историческое фэнтези,Вера Камша,,11,5.0
49791,Белый царь – Иван Грозный. Книга 2,Историческая литература,Александр Тамоников,,22,4.7
43650,Беседы с Богом. Необычный диалог. Книга 3,"Эзотерика / оккультизм,Зарубежная религиозная литература,Зарубежная эзотерическая литература,Духовная литература",Нил Уолш,,16,5.0
205123,Беседы с Богом. Книга 4. Новый и неожиданный диалог о пробуждении человечества,Эзотерика / оккультизм,Нил Уолш,,12,
86083,Бессмертие. Проверка на прочность. Книга 1,"Книги о приключениях,Современные любовные романы,Современная русская литература,Русское фэнтези",Виктория Хорошилова,,11,
74335,Библия для всех. Курс 30 уроков. Том I. Ветхий Завет,"Священное Писание,Христианство,Религиозные тексты",Вероника Андросова,,24,5.0
257107,Библия для всех. Курс 30 уроков. Том II. Новый Завет,"Священное Писание,Христианство,Религиозные тексты",Вероника Андросова,,17,5.0
221870,Биография Л.Н.Толстого. Том 1. 1-я часть,Биографии и мемуары,Павел Бирюков,,13,4.5
94873,Битва королей. Книга I,"Зарубежное фэнтези,Боевое фэнтези",Джордж Мартин,,118,4.9
113574,Битвы богов. Воспоминания о будущем. Часть 1,"Книги о приключениях,Героическая фантастика,Космическая фантастика",Вячеслав Васильев,,21,4.2
192969,Благородный Дом. Роман о Гонконге. Книга 1. На краю пропасти,"Историческая литература,Зарубежные приключения",Джеймс Клавелл,,26,5.0
43770,Благородный Дом. Роман о Гонконге. Книга 2. Рискованная игра,"Историческая литература,Зарубежные приключения",Джеймс Клавелл,,17,5.0
169808,Бой тигров в долине. Том 2,"Полицейские детективы,Современные детективы",Александра Маринина,,98,4.7
133937,Большая энциклопедия рыбалки. Том 3,"Рыбалка,Энциклопедии",Антон Шаганов,,16,4.2
319340,Большая энциклопедия тайных знаний и оккультных наук. Том I. Астрология,"Астрология,Эзотерика / оккультизм,Зарубежная эзотерическая литература",Маффео Пуансо,,19,3.6
246371,Большая энциклопедия тайных знаний и оккультных наук. Том VI. Малая магия и алхимия,"Магия / колдовство,Эзотерика / оккультизм,Зарубежная эзотерическая литература",Маффео Пуансо,,11,4.3
252146,Большая энциклопедия тайных знаний и оккультных наук. Том II. Физиогномика,"Эзотерика / оккультизм,Зарубежная эзотерическая литература",Маффео Пуансо,,15,4.5
115911,Большая энциклопедия тайных знаний и оккультных наук. Том III. Хиромантия,"Эзотерика / оккультизм,Зарубежная эзотерическая литература",Маффео Пуансо,,14,5.0
95807,Большие батальоны. Том 2. От финских хладных скал…,"Социальная фантастика,Научная фантастика,Попаданцы",Василий Звягинцев,,22,5.0
88381,Большие батальоны. Том 1. Спор славян между собою,"Социальная фантастика,Научная фантастика,Попаданцы",Василий Звягинцев,,21,5.0
221140,Большой формат: экранная культура в эпоху трансмедийности. Часть 3,Развлечения,"Н. Кононенко,А. Новикова,Е. Петрушанская,В. Эвалльё,Е. Сальникова,Ю. Богомолов",,13,5.0
165454,"Будущее Эл. Серия «Будущее Эл», книга 1","Книги о приключениях,Научная фантастика",Майя Малиновская,,18,5.0
137739,Вавилонские книги. Книга 1. Восхождение Сенлина,"Героическое фэнтези,Зарубежное фэнтези,Городское фэнтези",Джосайя Бэнкрофт,,23,4.5
76746,Вавилонские книги. Книга 2. Рука Сфинкса,"Героическое фэнтези,Зарубежное фэнтези,Городское фэнтези",Джосайя Бэнкрофт,,20,4.5
74457,Вампиры замка «Черная роза». Книга 2. Наследница вампиров по прозвищу Черная Роза,"Мистика,Книги о приключениях,Современные любовные романы,Русское фэнтези",Елена Антонова,,16,3.0
276396,Ванхи. Тшай. Том II,"Книги о приключениях,Научная фантастика",Джек Вэнс,,11,4.3
112528,Ведическая мудрость в притчах и историях. Книга 2,"Религии / верования / культы,Зарубежная религиозная литература,Зарубежная публицистика,Афоризмы и цитаты,Религиозные тексты",Шри Сатья Саи Баба Бхагаван,,13,4.7
183463,"ВедьМы, или 300 писем о Любви. Книга 1","Мистика,Современные любовные романы,Русское фэнтези",Светлана Нестерова,,15,5.0
145652,Ведьма с серебряной меткой. Книга 1,"Эротическое фэнтези,Книги про волшебников,Любовное фэнтези",Оливия Штерн,,20,4.5
85136,Ведьмина звезда. Книга 2: Дракон Памяти,Историческое фэнтези,Елизавета Дворецкая,,15,4.8
162917,Ведьмина звезда. Книга 1: Последний из Лейрингов,"Историческое фэнтези,Русское фэнтези",Елизавета Дворецкая,,12,
238254,Великая Отечественная война на территории Тульской области. Сборник документов. Часть 2,"Военное дело / спецслужбы,Документальная литература",Александр Лепехин,,17,5.0
242052,Великая Русь Средиземноморья. Книга III,Всемирная история,"Александр Саверский,Светлана Саверская",,13,5.0
181197,Великие Спящие. Том 2. Свет против Света,"Героическое фэнтези,Попаданцы,Боевое фэнтези",Виталий Зыков,,146,4.6
166159,Великие Спящие. Том 1. Тьма против Тьмы,"Героическое фэнтези,Попаданцы,Боевое фэнтези",Виталий Зыков,,398,4.7
109086,Величья нашего заря. Том 1. Мы чужды ложного стыда!,"Социальная фантастика,Научная фантастика,Попаданцы",Василий Звягинцев,,16,5.0
54809,Величья нашего заря. Том 2. Пусть консулы будут бдительны,"Социальная фантастика,Научная фантастика,Попаданцы",Василий Звягинцев,,16,5.0
236374,Верные. Книга 3. Дорога чудес и невзгод,"Героическое фэнтези,Зарубежное фэнтези,Городское фэнтези",Кристофер Холт,,15,4.5
138731,Верные. Книга 1. Когда исчезли все люди,"Героическое фэнтези,Зарубежное фэнтези,Городское фэнтези",Кристофер Холт,,20,4.3
273536,Верные. Книга 2. Тайна трёх колец,"Героическое фэнтези,Зарубежное фэнтези,Городское фэнтези",Кристофер Холт,,17,
184222,Вершители. Часть 1. Посох Велеса,"Книги для подростков,Детская фантастика,Русское фэнтези",Евгения Кретова,,16,5.0
142997,Вершители. Часть 2. Тайна Каменных людей,"Книги для подростков,Детская фантастика,Русское фэнтези",Евгения Кретова,,16,5.0
268911,Весна и осень чехословацкого социализма. Чехословакия в 1938–1968 гг. Часть 1. Весна чехословацкого социализма. 1938–1948 гг.,"Всемирная история,Военное дело",Николай Платошкин,,14,5.0
186808,Весна незнаемая. Книга 1: Зимний зверь,Историческое фэнтези,Елизавета Дворецкая,,20,4.5
17659,Весна незнаемая. Книга 2: Перекресток зимы и лета,Историческое фэнтези,Елизавета Дворецкая,,20,4.2
20958,Ветры земные. Книга 1. Сын заката,"Книги о приключениях,Русское фэнтези",Оксана Демченко,,16,4.7
287853,Взмах черного крыла. Часть 2. Белокрылая императрица,Эротическое фэнтези,Вера Окишева,,12,5.0
44693,"Виконт де Бражелон, или Десять лет спустя. Том 1","Литература 19 века,Исторические приключения",Александр Дюма,,26,5.0
65238,Властелин золотого креста. Книга 1,Книги о приключениях,Геннадий Эсса,,9,
130847,Власть силы. Том 1. Война на пороге,"Героическое фэнтези,Попаданцы,Боевое фэнтези",Виталий Зыков,,156,4.7
189450,Власть силы. Том 2. Когда враги становятся друзьями,"Героическое фэнтези,Попаданцы,Боевое фэнтези",Виталий Зыков,,116,4.7
154901,Вождь из сумерек. Книга 2,"Попаданцы,Боевое фэнтези,Русское фэнтези",Николай Ярославцев,,14,5.0
62870,Возвращаться – плохая примета. Том 1,"Попаданцы,Любовное фэнтези",Юлия Ляпина,,12,5.0
64462,Возвращение к практике. Том 2,"Детективное фэнтези,Героическое фэнтези,Любовное фэнтези",Кира Измайлова,,43,4.9
150995,Война и мир. Том 3,"Литература 19 века,Русская классика",Лев Толстой,,28,4.0
191128,Война колдунов. Книга 1. Вторжение,"Героическое фэнтези,Попаданцы,Книги про волшебников,Юмористическое фэнтези",Александр Рудазов,,16,3.8
236069,Война колдунов. Книга 2. Штурм цитадели,"Попаданцы,Книги про волшебников,Юмористическое фэнтези",Александр Рудазов,,15,4.6
141367,Война мага. Том 1. Дебют,"Героическое фэнтези,Боевое фэнтези,Книги про волшебников",Ник Перумов,,57,4.9
6703,Война мага. Том 4. Конец игры. Часть 1,"Героическое фэнтези,Боевое фэнтези,Книги про волшебников",Ник Перумов,,39,4.4
40346,Война мага. Том 2. Миттельшпиль,"Героическое фэнтези,Боевое фэнтези,Книги про волшебников",Ник Перумов,,36,5.0
293332,Война мага. Том 3: Эндшпиль,"Героическое фэнтези,Боевое фэнтези,Книги про волшебников",Ник Перумов,,48,4.7
292863,Вокруг Парижа с Борисом Носиком. Том 1,"Книги о путешествиях,Путеводители",Борис Носик,,24,4.0
152386,Волшебство не вызывает привыкания. Книга 1,Городское фэнтези,Антон Текшин,,23,4.7
93002,Восемнадцатый легион. Книга 1,"Боевики,Исторические приключения",Баграт Толорайя,,21,5.0
33064,Воспитанник Шао. Том 2. Книга судеб,"Боевики,Триллеры",Сергей Разбоев,,20,5.0
273409,Воспитанник Шао. Том 3. Откровения Абсолюта,"Боевики,Триллеры",Сергей Разбоев,,14,4.0
274756,Воспитанник Шао. Том 4. Праведный Дух Абсолюта,"Боевики,Триллеры,Исторические приключения",Сергей Разбоев,,6,5.0
178877,Восстание Драконов. Книга 1. Воины Тирингии,"Книги о приключениях,Современные любовные романы,Русское фэнтези",Анна Берестова,,17,4.0
34258,Время твари. Том 2,Боевое фэнтези,"Роман Злотников,Антон Корнилов",,34,4.5
127735,Все будет хорошо. Начало. Книга 1,Современная русская литература,Сергей Богатый,,11,4.0
116155,Все генералы Сталина. Том 29,"Биографические справочники,Военное дело / спецслужбы,Энциклопедии",Денис Соловьев,,13,5.0
44834,Вселенная Ехо. Том 2,"Детективное фэнтези,Героическое фэнтези,Книги про волшебников",Макс Фрай,,36,4.8
202374,Всеобщая мифология. Часть I. Когда боги спускались на землю,"Религиоведение / история религий,Мифы / легенды / эпос,Общая история,Зарубежная религиозная и эзотерическая литература,Зарубежная образовательная литература,Культурология",Томас Балфинч,,11,5.0
66393,Вторжение. Книга 1. Второй шанс,Боевое фэнтези,Василий Маханенко,,19,5.0
314562,Вторжение. Книга 2. Уравнение с одним неизвестным,Боевое фэнтези,Василий Маханенко,,15,5.0
254504,Выживание. Часть 1,"Современные детективы,Научная фантастика",Олег Абрамович,,9,5.0
181661,Галактика онлайн. Книга 2. Адаптация,"Боевая фантастика,Космическая фантастика,Попаданцы",Павел Коршунов,,12,5.0
162818,Гаремы XIX век. Часть 2,Эротические романы,Стефания Лукас,,26,4.2
240309,Гарики на все времена. Том 1,Юмористические стихи,Игорь Губерман,,15,4.0
309376,Геном дьявола. Часть 1: Клуб «Нимостор»,"Ужасы,Мистика,Полицейские детективы",Юрий Романов,,13,4.8
37525,Геном дьявола. Часть 2: Очищение,"Мистика,Триллеры,Полицейские детективы",Юрий Романов,,14,4.3
302702,Гитара. Путь к совершенствованию. Часть 1. Дворовый гитарист,Современная русская литература,Иван Крутько,,24,4.3
298762,Гнездо для стрекозы. Часть 2,Современные любовные романы,Юлия Климова,,20,5.0
202166,Город зеркал. Том 2,"Триллеры,Зарубежная фантастика,Научная фантастика",Джастин Кронин,,18,5.0
76697,Горький квест. Том 3,Современная русская литература,Александра Маринина,,333,4.3
45390,Готовим дома. Часть 3. Блюда из мяса. Домашние рецепты,Кулинария,Наталья Антипьева,,16,5.0
249293,Готовим дома. Заготовки. Часть 2. Готовим дома,Кулинария,Наталья Антипьева,,17,4.0
45166,Готовим дома. Часть 1. Пироги и пирожки. Простые и уютные домашние рецепты,Кулинария,Наталья Антипьева,,15,4.0
252539,Гражданско-правовая защита имущественных интересов личности. Книга 1. Общие положения,"Гражданское право,Юриспруденция",Владислав Груздев,,12,4.0
170205,Гражданско-правовая защита имущественных интересов личности. Книга 2. Отдельные аспекты защиты,"Гражданское право,Юриспруденция",Владислав Груздев,,15,3.5
309318,Грамматика английского языка. Сборник лексико-грамматических упражнений. Часть 3. Продвинутый уровень (В2 – С1),Языкознание,Татьяна Олива Моралес,,13,5.0
139675,Дагестанская сага. Книга I,Современная русская литература,Жанна Абуева,,13,5.0
87060,"Данте, «Комедия». История, застывшая в Слове. Книга 1. «Ад». Комментарии Аркадия Казанского","Общая история,Книги по философии,Языкознание",Аркадий Казанский,,7,4.0
132720,Дары Улья. Начало S.T.I.C.S. Книга 1,"Мистика,Современная русская литература,Научная фантастика,Русское фэнтези",Сергей Степанков,,15,5.0
92069,Две жизни. Часть 3,"Эзотерика / оккультизм,Духовная литература,Литература 20 века",Конкордия Антарова,,19,4.0
27075,Двойная звезда. Том 1,"Любовное фэнтези,Магические академии","Евгения Соловьева,Дана Арнаутова",,37,5.0
30185,Двор российских императоров. Энциклопедия жизни и быта. В 2 т. Том 1,"История России,Культурология,Биографии и мемуары","Игорь Зимин,Сергей Девятов",,14,4.7
196907,Десант страны советов. Часть 1,"Военное дело / спецслужбы,Документальная литература",Алексей Суконкин,,15,5.0
203072,Дети Силаны. Натянутая паутина. Том 1,"Детективное фэнтези,Боевое фэнтези,Городское фэнтези",Илья Крымов,,11,5.0
176852,Детские сказки (обучалки). Книга 1,"Стихи и поэзия,Книги для детей,Русское фэнтези",Анатолий Михайлов,,28,5.0
76460,Диагностика кармы. Книга 8. Диалог с читателями,"Эзотерика / оккультизм,Религии / верования / культы,Общая психология,Здоровье",Сергей Лазарев,,11,5.0
271598,Диагностика кармы. Книга 12. Жизнь как взмах крыльев бабочки,"Эзотерика / оккультизм,Религии / верования / культы,Общая психология,Здоровье",Сергей Лазарев,,13,5.0
242715,Диагностика кармы. Книга 11. Завершение диалога,"Эзотерика / оккультизм,Религии / верования / культы,Общая психология,Здоровье",Сергей Лазарев,,12,3.0
35711,Диагностика кармы. Книга 3. Любовь,"Эзотерика / оккультизм,Религии / верования / культы,Общая психология,Здоровье",Сергей Лазарев,,22,5.0
24104,Диагностика кармы. Опыт выживания. Часть 6,"Эзотерика / оккультизм,Прикладная литература,Общая психология,Здоровье",Сергей Лазарев,,12,5.0
136035,Диагностика кармы. Книга 5. Ответы на вопросы,"Эзотерика / оккультизм,Религии / верования / культы,Общая психология,Здоровье",Сергей Лазарев,,27,4.2
186927,Диагностика кармы. Книга 7. Преодоление чувственного счастья,"Эзотерика / оккультизм,Религии / верования / культы,Общая психология,Здоровье",Сергей Лазарев,,14,5.0
139408,Диагностика кармы. Книга 4. Прикосновение к будущему,"Эзотерика / оккультизм,Религии / верования / культы,Общая психология,Здоровье",Сергей Лазарев,,9,5.0
253032,Диагностика кармы. Книга 10. Продолжение диалога,"Эзотерика / оккультизм,Религии / верования / культы,Общая психология,Здоровье",Сергей Лазарев,,12,5.0
147457,Диагностика кармы. Книга 1. Система полевой саморегуляции,"Эзотерика / оккультизм,Религии / верования / культы,Общая психология,Здоровье",Сергей Лазарев,,30,4.8
102677,Диагностика кармы. Книга 6. Ступени к божественному,"Эзотерика / оккультизм,Религии / верования / культы,Общая психология,Здоровье",Сергей Лазарев,,19,4.7
122109,Диагностика кармы. Книга 2. Чистая карма. Часть 1,"Эзотерика / оккультизм,Религии / верования / культы,Общая психология,Здоровье",Сергей Лазарев,,22,3.0
12509,Дизайн-рецепт. Том 2. Как делать проект,"Прочая образовательная литература,Общая психология",Елена Володина,,15,5.0
188696,Дизайн-рецепт. Том 1. Общение с заказчиком. Опросник,"Прочая образовательная литература,Общая психология",Елена Володина,,15,4.7
36607,Династия. Рюрик. Часть 1,"Книги о приключениях,Историческая фантастика,Русское фэнтези",Игорь Тихоненко,,14,5.0
193898,"Диомед, сын Тидея. Книга 2. Вернусь не я",Историческое фэнтези,Андрей Валентинов,,18,4.7
320945,"Диомед, сын Тидея. Книга 1. Я не вернусь",Историческое фэнтези,Андрей Валентинов,,21,5.0
149080,Дневник зараженного. Апокалипсис. Часть 1,"Боевая фантастика,Триллеры,Городское фэнтези",Дмитрий Хихидок,,14,4.7
2187,Дневники стюардессы. Часть 2,"Книги о приключениях,Современные любовные романы,Книги о путешествиях",Дарья Кова,,22,3.7
153168,Дневники стюардессы. Часть 3: Приключения Оксаны в ЛА,"Короткие любовные романы,Современные любовные романы",Дарья Кова,,23,4.2
183884,Дневники черного копателя. Часть I. Мои 6 сезонов. Эпизоды 2002—2005,"Книги о приключениях,Современные детективы",Павел Горбачев,,10,
5246,"Дом, в котором… Том 1. Курильщик",Современная русская литература,Мариам Петросян,,142,4.8
269623,"Дом, в котором… Том 3. Пустые гнезда",Современная русская литература,Мариам Петросян,,40,5.0
225962,"Дом, в котором… Том 2. Шакалиный восьмидневник",Современная русская литература,Мариам Петросян,,36,5.0
182511,Достающее звено. Книга 1. Обезьяны и все-все-все,"Научно-популярная литература,Антропология,Зоология",Станислав Дробышевский,,15,5.0
98048,Дочь императора. Том 1,"Боевое фэнтези,Любовное фэнтези",Дарья Еремина,,19,5.0
258839,Дракон восточного моря. Книга 3. Каменный Трон,"Героическое фэнтези,Историческое фэнтези",Елизавета Дворецкая,,13,5.0
60490,Дракон восточного моря. Книга 2. Крепость Теней,"Героическое фэнтези,Историческое фэнтези",Елизавета Дворецкая,,11,4.0
190669,Дракон восточного моря. Книга 1: Волк в ночи,"Историческое фэнтези,Русское фэнтези",Елизавета Дворецкая,,13,4.5
95846,Драконоборец. Том 1,"Героическое фэнтези,Боевое фэнтези,Книги про волшебников",Илья Крымов,,10,4.8
272447,Драконы. Перемирие. Книга 1,"Книги о приключениях,Современные любовные романы,Русское фэнтези",Виктория Хорошилова,,7,5.0
104507,"Древние зодиаки Египта и Европы. Новая хронология Египта, часть 2",Общая история,"Глеб Носовский,Анатолий Фоменко",,14,1.0
188833,Древний секрет источника молодости. Книга 1,"Практическая эзотерика,Эзотерика / оккультизм",Питер Кэлдер,,13,5.0
24083,Древняя Тайна Цветка Жизни. Том 1,"Практическая эзотерика,Эзотерика / оккультизм",Друнвало Мельхиседек,,18,5.0
212758,Древо жизни. Том 1,Современная русская литература,Алексей Алнашев,,21,4.4
179543,"Древоделие. Как стать фрилансером. Часть I, Техническая.","Религии / верования / культы,Прикладная литература,Рукоделие и ремесла",Алексей Абрамов,,16,5.0
132649,"Древоделие. Как стать фрилансером. Часть II, мировоззренческая","Религии / верования / культы,Рукоделие и ремесла,Юмор и сатира",Алексей Абрамов,,15,5.0
16980,Другая правда. Том 2,Современные детективы,Александра Маринина,,83,4.6
8352,Дыхание снега и пепла. Книга 2. Голос будущего,"Зарубежные любовные романы,Любовно-фантастические романы,Попаданцы",Диана Гэблдон,,23,4.6
174039,Дыхание снега и пепла. Книга 1. Накануне войны,"Зарубежные любовные романы,Любовно-фантастические романы,Попаданцы",Диана Гэблдон,,48,4.8
211562,Его второе я. Книга 2. Отражение,"Любовно-фантастические романы,Детективная фантастика,Эротическая литература",Ольга Грон,,12,5.0
48712,Его личная звезда. Выбор. Книга 1,Современные любовные романы,Марина Кистяева,,42,4.5
113792,Его личная звезда. Разрушая преграды. Книга 2,Современные любовные романы,Марина Кистяева,,33,4.7
272474,Единая теория всего. Том 1. Горизонт событий,"Социальная фантастика,Детективная фантастика,Научная фантастика",Константин Образцов,,20,4.7
116430,Единая теория всего. Том 2. Парадокс Ферми,"Социальная фантастика,Детективная фантастика,Научная фантастика",Константин Образцов,,16,
158857,Если ты меня полюбишь. Книга 1,"Эротические романы,Современные любовные романы,Эротическая литература",Виктория Королёва,,28,3.2
130289,Если ты со мной… Книга 2,"Эротические романы,Современные любовные романы,Эротическая литература",Виктория Королёва,,20,4.4
100696,Жажда доверия. Часть 3. Выжить для вечности,"Эротические романы,Мистика,Триллеры,Современные любовные романы",Аника Вишес,,16,5.0
33689,Жажда доверия. Часть 2. Любовь бессмертного бессмертна,"Эротические романы,Мистика,Триллеры,Современные любовные романы",Аника Вишес,,17,5.0
303793,Железный Аспид. Книга 1: Война,"Любовно-фантастические романы,Космическая фантастика,Научная фантастика",Наталья Мар,,11,5.0
36229,Жестокая игра. Книга 5. Древние боги. Том 2,"Киберпанк,Попаданцы,Боевое фэнтези",Павел Коршунов,,13,5.0
166881,Жестокая игра. Книга 2. Жизнь,"Киберпанк,Попаданцы,Боевое фэнтези",Павел Коршунов,,20,4.8
51606,Жестокая игра. Книга 1. Рождение,"Киберпанк,Попаданцы,Боевое фэнтези",Павел Коршунов,,13,5.0
304040,Жестокая игра. Книга 3. Смерть,"Киберпанк,Попаданцы,Боевое фэнтези",Павел Коршунов,,21,4.3
