id,title,genres,authors,description,readers_count,avg_rating
275425,10 лайфхаков счастливой жены. Движение вверх,Современная русская литература,Юлия Кушнер,,19,4.3
107693,"10 мифов Древней Руси. Анти-Бушков, анти-Задорнов, анти-Прозоров","Научно-популярная литература,Общая история","Михаил Елисеев,Владимир Филиппов",,17,4.7
319333,10 снов,"Мистика,Триллеры",Дэн Березовский,,13,
176582,100 дней на краю света. Моё путешествие в Новую Зеландию,Книги о приключениях,Михаил Иванов,,17,
41686,100 знаменитых чудес света,"Общая история,Документальная литература",Анна Ермановская,,14,5.0
61811,100 секретов мозга,Общая психология,Олег Димитров,,44,4.1
276067,100 страниц позитива. Преображайтесь преображением ума,Современная русская литература,Евгений Терехин,,12,4.7
93219,1000 вопросов и ответов по гинекологии,"Научные справочники,Популярные справочники,Акушерство и гинекология",Елена Березовская,,31,4.4
306538,1000 и одна жизнь,Современная русская литература,Владимир Виджай,,13,5.0
71319,"1001 день, или Новая Шахерезада","Литература 20 века,Русская классика","Илья Ильф,Евгений Петров",,19,4.5
243980,101 способ попасть в рай,Иронические детективы,Дарья Калинина,,14,4.5
154449,104 страницы про любовь,"Пьесы и драматургия,Литература 20 века",Эдвард Радзинский,,19,5.0
307803,"108 минут, изменившие мир","Общая история,Документальная литература",Антон Первушин,,47,5.0
231949,108 шагов к своему таланту. Рабочий дневник Мастера Жизни,Общая психология,Сергей Никифоров,,13,4.7
114077,12 жертв,Современные детективы,Мария Жукова-Гладкова,,15,5.0
82084,12 ключей осознанного зачатия,Современная русская литература,Е. Поздеева,,17,4.9
288884,12 лучших художников Возрождения,"Изобразительное искусство,Искусствоведение,История искусства",Паола Волкова,,15,5.0
124764,12 месяцев июля,Современные любовные романы,Иван Ярославцев,,10,
307573,12.79.… фантастика,"Книги о приключениях,Научная фантастика",Анна Анакина,,17,5.0
117652,13 дней из дневника на Эйлин-Мор,Мистика,Михаил Дерыведмидь,,13,5.0
25633,13 минут,"Зарубежные детективы,Триллеры",Сара Пинборо,,31,4.7
120993,13 несчастий Геракла,Иронические детективы,Дарья Донцова,,50,4.4
176009,13 причин почему,Современная зарубежная литература,Джей Эшер,,198,4.7
296867,"13 способов остаться одной, но это не точно… Разбор самых популярных ошибок в отношении с мужчиной и как все исправить",Общая психология,Евгения Лова,,8,4.0
295827,13 существ тьмы,"Книги о приключениях,Боевое фэнтези,Книги про волшебников,Любовное фэнтези","Ангелина Ярошук,Юлиана Ярошук,Евгений Ярошук",,21,3.7
198346,"15 суток, или Можете жаловаться!","Иронические детективы,Юмористическая проза",Андрей Кивинов,,19,5.0
176003,"15 шагов к счастливой жизни без тревоги. Четырёхнедельный курс по преодолению ВСД, панических атак, навязчивостей и бессонницы",Общая психология,"Павел Федоренко,Илья Качай",,18,5.0
309544,150 моих трупов,"Современные детективы,Научная фантастика",Нелл Уайт-Смит,,14,4.0
29955,151 эпизод ЖЖизни,"Документальная литература,Современная русская литература",Евгений Гришковец,,67,4.7
171792,17 оргазмов весны. Маша Онегина,Современные любовные романы,Михаил Камалеев,,11,4.0
193767,17 потерянных,Триллеры,Нова Рен Сума,,41,4.4
80766,1793. История одного убийства,"Зарубежные детективы,Исторические детективы",Никлас Натт-о-Даг,,120,4.6
294303,180 дней до истины,"Книги о приключениях,Научная фантастика",Алина Глинская,,22,5.0
56168,1900-й. Легенда о пианисте,Современная зарубежная литература,Алессандро Барикко,,29,5.0
253723,1917: Да здравствует император!,"Историческая фантастика,Попаданцы",Владимир Марков-Бабкин,,17,4.7
96932,1937 Год без вранья «Сталинские репрессии» спасли СССР!,"Общая история,Документальная литература",Андрей Буровский,,15,4.0
44262,1945. Последний круг ада. Флаг над Рейхстагом,Общая история,Алексей Исаев,,17,5.0
146990,1956. Венгрия глазами очевидца,Общая история,Владимир Байков,,13,5.0
106771,20 000 лье под водой,"Зарубежная фантастика,Научная фантастика",Жюль Верн,,50,4.8
76158,200 занимательных логических задач,"Научно-популярная литература,Логика",Дмитрий Гусев,,25,5.0
247853,"21 урок для владельца собаки. Понимание, обучение, дрессировка собаки",Домашние животные,Ирина Безуглая,,13,5.0
148169,2199. Антиутопия,"Мистика,Книги о приключениях,Научная фантастика",Игорь Рябов,,19,5.0
66772,22 урока идеальной грамотности: Русский язык без правил и словарей,Русский язык,Наталья Романова,,26,5.0
57381,24 часа,"Зарубежные детективы,Триллеры",Клэр Сибер,,8,
26875,24 часа в Древнем Риме,"История Древнего мира,Популярно об истории",Филипп Матисзак,,14,4.7
278363,3 главных средства от депрессии и тоски,"Клиническая психология,Практическая психология,Психотерапия",Тимофей Аксаев,,18,3.4
158284,300 вопросов и ответов об автостопе и обо всём,Книги о путешествиях,Антон Кротов,,20,5.0
18302,300 спартанцев. Битва при Фермопилах,Исторические приключения,Виктор Поротников,,12,
211798,32-й кабинет,"Книги о приключениях,Современная русская литература",Елена Федорова,,11,4.5
6786,33 лучших юмористических рассказа,"Зарубежная классика,Зарубежный юмор,Русская классика,Юмористическая проза","Антон Чехов,Аркадий Аверченко,Семен Юшкевич,Александр Куприн,Саша Чёрный,Влас Дорошевич,Джером Джером,Ефим Зозуля",,79,4.0
62740,35 кило надежды,Современная зарубежная литература,Анна Гавальда,,37,4.8
9365,"395 слов, которые сделают твою жизнь богаче",Современная русская литература,Анастасия Счастливая,,11,3.0
321015,4 любовника и подруга,Современные детективы,Татьяна Полякова,,88,4.6
191684,40 градусов,"Современная русская литература,Юмористическая проза",Эдуард Коридоров,,12,
169325,400 лет обмана. Математика позволяет заглянуть в прошлое,"Хронология,Общая история,Математика",Анатолий Фоменко,,18,5.0
57452,400 страниц моей любви,"Попаданцы,Любовное фэнтези",Марина Андреева,,28,4.8
19969,400 страниц моих желаний,"Попаданцы,Городское фэнтези,Любовное фэнтези",Марина Андреева,,15,5.0
29091,400 страниц моих надежд,"Попаданцы,Любовное фэнтези",Марина Андреева,,27,4.2
113856,438 дней в море. Удивительная история о победе человека над стихией,"Книги о путешествиях,Истории из жизни",Джонатан Франклин,,12,4.0
44681,451 градус по Фаренгейту,"Социальная фантастика,Зарубежная фантастика,Научная фантастика,Классика фантастики",Рэй Брэдбери,,353,4.6
272973,"50 великих книг о мудрости, или Полезные знания для тех, кто экономит время",Книги по философии,Андрей Жалевич,,16,4.8
318711,50 великих книг по психологии,"Зарубежная психология,Классики психологии,Общая психология,О психологии популярно",Том Батлер-Боудон,,20,5.0
204285,50 знаменитых загадок древнего мира,"История Древнего мира,Общая история",Анна Ермановская,,16,5.0
79340,50 знаменитых загадок истории Украины,Общая история,"Валентина Скляренко,Андрей Кокотюха,Владимир Сядро,Павел Харченко",,18,5.0
155249,50 оттенков черно-белого или Исповедь физрука,"Контркультура,Современная русская литература,Юмористическая проза",Петрович Петрович,,57,4.1
99821,50 секретов. Практическая астроПсихология,Общая психология,Алина Полянская,,21,4.0
56884,50 современных сказок,"Сказки,Городское фэнтези,Юмористическое фэнтези,Юмористическая проза",Олег Палёк,,17,4.8
23444,"500 научных фактов, которые вас удивят",Прочая образовательная литература,Виктор Карев,,13,5.0
59067,512 килобайт долларов,Современные детективы,Наталья Андреева,,16,5.0
151254,7 женских историй,Современная русская литература,Вероника Ткачёва,,16,4.5
109757,7 побед Берии. Во славу СССР!,"Общая история,Документальная литература",Сергей Кремлев,,11,3.0
66723,7 способов соврать,"Зарубежные любовные романы,Современные любовные романы",Райли Редгейт,,9,
29433,72 метра. Книга прозы,"Современная русская литература,Юмористическая проза",Александр Покровский,,13,5.0
59131,"730 дней в сапогах. «Служи по Уставу, завоюешь честь и славу!»",Современная русская литература,Сергей Буянов,,23,4.4
12464,"81 молитва на быструю помощь, которая защитит вас от беды, поможет в несчастье и укажет дорогу к лучшей жизни","Православные молитвы,Религиозные тексты",Анна Чуднова,,15,5.0
214157,"9 жизней мамы. Дневник современной городской девушки, обремененной детьми, работой и умением находить приключения не выходя из дома",Современная русская литература,Джейн Бартош,,16,4.8
249253,9 мая,Триллеры,Михаил Болле,,13,4.5
257901,"99 глупых вопросов об искусстве и еще один, которые иногда задают экскурсоводу в художественном музее","Изобразительное искусство,Искусствоведение,История искусства,Музеи и коллекции",Алина Никонова,,23,3.4
95382,99 секретов астрономии,"Научно-популярная литература,Астрономия",Наталья Сердцева,,14,4.3
211359,99 франков,"Современная зарубежная литература,Контркультура",Фредерик Бегбедер,,48,3.7
19249,[Про]зрение,"Социальная фантастика,Зарубежная фантастика",Жозе Сарамаго,,15,
246131,"«А не здесь вы не можете не ходить?!», или Как мы с Кларой ездили в Россию",Современная русская литература,Дина Рубина,,24,4.2
13955,«А снег идет…»,Современные детективы,Татьяна Полякова,,75,4.2
209233,«Апполон»,"Литература 20 века,Русская классика,Юмористическая проза",Аркадий Аверченко,,23,4.7
108997,«Аррия Марселла» и другие новеллы. Перевод с французского Елены Айзенштейн,"Мистика,Книги о приключениях",Теофиль Готье,,16,5.0
288406,«Блуждающие звезды». Рассказ для кино,"Литература 20 века,Русская классика,Советская литература",Исаак Бабель,,13,4.5
173353,"«Блуждающий Огонь», или «Крыло-и-Крыло»","Зарубежные приключения,Литература 19 века,Исторические приключения",Джеймс Фенимор Купер,,18,5.0
148770,«Богема» в облезлом кресле,Современная русская литература,Михаил Карс,,12,5.0
40090,«Великолепный век» Сулеймана и Хюррем-султан,"Зарубежные любовные романы,Исторические любовные романы",П. Паркер,,56,4.3
132583,«Веселые ребята»,"Зарубежная классика,Литература 19 века",Роберт Льюис Стивенсон,,17,4.8
127436,"«Восточный экспресс» в Вечность для Р. Б., Г. К. Ч. и Дж. Б. Ш.",Зарубежная поэзия,Рэй Брэдбери,,13,4.8
20761,«Все тот же сон!..»,Современная русская литература,Дина Рубина,,17,4.0
260702,«Гран-при»,Современные детективы,Анна и Сергей Литвиновы,,22,5.0
216983,«Грязная муза» Ивана Баркова,Документальная литература,Михаил Окунь,,17,4.7
36166,«Детский мир: правда и вымысел»,Научная фантастика,Вадим Панов,,14,5.0
18112,"«Джулия, Джулия…»",Короткие любовные романы,Алекс Вуд,,10,
176972,«Добротолюбие» для мирян,"Богословие,Духовная литература,Христианство",архиепископ Ювеналий (Килин),,20,5.0
56996,«Додж» по имени Аризона,"Попаданцы,Боевое фэнтези",Андрей Уланов,,13,5.0
157642,«Дубки»,"Литература 20 века,Русская классика",Иван Бунин,,17,5.0
17433,«Еврейская невеста»,Современная русская литература,Дина Рубина,,30,4.3
135755,«Если враг не сдается…» Опыт борьбы с «пятой колонной» в СССР,Политология,"Максим Горький,Иосиф Сталин",,17,5.0
51732,«Зверобои» штурмуют Берлин. От Зееловских высот до Рейхстага,Книги о войне,Владимир Першанин,,28,4.0
109605,«Золотая утка». В погоне за сенсацией,"Книги про волшебников,Юмористическое фэнтези",Ольга Валентеева,,23,5.0
263004,«Илья Муромец»,"Литература 20 века,Русская классика",Саша Чёрный,,13,4.0
221379,«Иномарка» как рудимент самоизоляции,Современная русская литература,Михаил Веллер,,16,4.5
130503,«Кадиллак» Долана,"Зарубежные детективы,Триллеры",Стивен Кинг,,23,4.9
302700,«Катти Сарк»,Морские приключения,Иван Ефремов,,9,
186492,«Коламбия пикчерз» представляет,Иронические детективы,Татьяна Полякова,,77,4.6
36679,«Контрабасы» или «дикие гуси» войны,"Книги о войне,Современная русская литература",Сергей Герман,,13,3.5
316094,«Король греков»,"Книги о приключениях,Зарубежные приключения,Литература 20 века",Джек Лондон,,16,5.0
235156,«Котолизатор»,"Мистика,Современные детективы",Валерий Введенский,,21,5.0
194827,«Красавица и чудовище. Правда жизни»,"Короткие любовные романы,Остросюжетные любовные романы,Современные любовные романы",Ирада Нури,,7,5.0
142682,«Кризис: Как это делается». Геополитическая «теория» Старикова,"Экономическое развитие,Современное политическое положение,Национальная политика,Книги по экономике,Экономика развитых стран",Стивен Крайз,,19,5.0
273689,«Крыша» для Насти,Полицейские детективы,Фридрих Незнанский,,19,5.0
311548,"«Кто скажет нам, Эвидаттэ?..»","Научная фантастика,Классика фантастики",Аркадий и Борис Стругацкие,,18,4.8
148817,«Линия Сталина». Неприступный бастион,"Книги о войне,Историческая фантастика,Попаданцы",Герман Романов,,16,4.8
124092,«Линкольн» для адвоката,"Зарубежные детективы,Триллеры,Современные детективы",Майкл Коннелли,,16,
260020,«Лоскутное» одеяло,Современная русская литература,Света Нахимберг,,10,5.0
284801,"«Магия, инкорпорейтед». Дорога Доблести",Зарубежное фэнтези,Роберт Хайнлайн,,13,2.5
103188,«Мадрид»,Русская классика,Иван Бунин,,12,5.0
273885,"«Мальчик, который рисовал кошек» и другие истории о вещах странных и примечательных","Ужасы,Мистика,Зарубежная классика,Литература 19 века,Литература 20 века",Лафкадио Хирн,,21,4.8
60973,"«Мария», Мария…","Исторические детективы,Шпионские детективы",Борис Акунин,,145,4.3
221359,«Медные буки»,"Зарубежные детективы,Классические детективы,Литература 19 века",Артур Конан Дойл,,13,5.0
7992,«Моисей» Микеланджело,"Зарубежная образовательная литература,Классики психологии",Зигмунд Фрейд,,14,4.7
65521,«Монстра» или китайские приключения бабушки и внучки,Современная русская литература,Ирина Федурина,,15,5.0
287482,«Мы не дрогнем в бою». Отстоять Москву!,Книги о войне,Валерий Киселев,,17,4.7
153985,«Нью-Йорк таймс» по специальной цене,"Мистика,Зарубежное фэнтези",Стивен Кинг,,19,
261408,«О восьми лукавых духах» и другие аскетические творения,"Зарубежная религиозная и эзотерическая литература,Зарубежная классика,Зарубежная старинная литература,Религиозные тексты",Преподобный Нил Синайский (Анкирский),,15,4.7
96586,«Оборотни» МУРа,Современные детективы,Валерий Карышев,,12,4.3
160088,«Окопная правда» Вермахта. Война глазами противника,Общая история,Артем Драбкин,,9,3.0
102334,«Остров Сирен»,"Литература 20 века,Русская классика",Иван Бунин,,11,5.0
238901,«Паутина»,"Научная фантастика,Юмористическая фантастика",Алексей Калугин,,16,4.0
108094,"«Пелевин умер», и другие теосны о вечной потенциальности","Книги по философии,Современная русская литература",Тео Ом,,14,4.0
196553,«Поворот все вдруг!». Укрощение Цусимы,Историческая фантастика,Александр Лысёв,,13,
184393,"«Помогите понять мой сон…». Заметки специалиста, работающего со сновидениями",Общая психология,Денис Новиков,,17,5.0
144028,«Прелестницы»,Современная русская литература,Мария Метлицкая,,19,5.0
177158,"«Раньше смерти не помрем!» Танкист, диверсант, смертник",Книги о войне,Александр Лысёв,,23,5.0
695,«Светлана»,Русская классика,Александр Куприн,,16,5.0
7345,«Святой» Валентин,"Короткие любовные романы,Остросюжетные любовные романы,Современные любовные романы",Айрин Лакс,,36,4.9
210048,«Серёжа-Пастушок». 4 года мониторинга радиоэфира С.Доренко,Современная русская литература,Галина Каменская,,11,
225188,«Скорпион» нападает первым,Мистика,Алексей Атеев,,18,4.2
40124,"«Слепая зона» правового конфликта: о чем не знают те, кто хочет выиграть суд","Научно-популярная литература,Юриспруденция",Максим Божко,,9,5.0
196725,«Смерть» на языке цветов,Современные детективы,Людмила Мартова,,26,4.7
179529,«Страсти по Борхесу» и другие истории. Современная проза,Современная русская литература,Салават Вахитов,,16,4.0
54172,«Сучья» война,"Литература 20 века,Русская классика",Варлам Шаламов,,13,4.5
169029,«Счастье будет»,Современные детективы,Галина Романова,,19,5.0
313631,"«Учиться, влюбиться… убиться?»","Книги про волшебников,Магические академии",Галина Гончарова,,162,4.7
90922,«Фаворитка»,Русская классика,Александр Куприн,,9,5.0
320090,«Четверть» лошади,"Литература 19 века,Русская классика",Глеб Успенский,,15,3.7
12082,«Я крокодила пред Тобою…»,"Книги о приключениях,Современные детективы",Татьяна Малыгина,,11,
210381,«Я» значит «Ястреб»,Современная зарубежная литература,Хелен Макдональд,,25,5.0
121653,«ЯгдТИГР» и другие истребители танков,"Общая история,Документальная литература",Михаил Барятинский,,14,3.0
108460,«…Выпивать и закусывать…»,Современная русская литература,Дина Рубина,,25,4.5
190720,«…Их бин нервосо!»,Современная русская литература,Дина Рубина,,19,4.5
294104,«…Расстрелять!»,Юмористическая проза,Александр Покровский,,45,
277493,Ёдок. Рассказы,Современная зарубежная литература,Виктор Мельников,,9,3.0
30682,Ёжик в тумане. Сказки,Сказки,Сергей Козлов,,20,5.0
216812,Ёжики в тумане,Русское фэнтези,Дмитрий Видинеев,,16,5.0
34097,Ёжка против ректора,"Героическое фэнтези,Книги про волшебников,Любовное фэнтези,Юмористическое фэнтези,Магические академии","Ирина Эльба,Татьяна Осинская",,49,4.8
23775,Ёкэлэмэнэ,Современная русская литература,Галина Щербакова,,17,3.5
70652,Ёлки-палки. Сказка для взрослых,Книги о приключениях,Евгений Тарбеев,,16,4.5
216752,А боги там тихие,"Героическое фэнтези,Попаданцы,Боевое фэнтези",Иван Щукин,,13,3.5
40691,А в полку том жили-были…,"Современная русская литература,Юмористическая проза",Сергей Климкович,,15,5.0
126833,А вот те шиш,Современная русская литература,Михаил Веллер,,16,4.0
113028,А время уходит,"Зарубежные детективы,Современные детективы",Мэри Хиггинс Кларк,,23,4.3
173036,А все так просто начиналось!.. ВеЛюр,Современные любовные романы,Виктория Чуйкова,,8,
130898,А дело было так,"Остросюжетные любовные романы,Попаданцы,Любовное фэнтези",Клара Колибри,,34,4.3
310487,А душу твою люблю…,Советская литература,Агния Кузнецова (Маркова),,16,5.0
137745,А как же любовь?,"Зарубежные любовные романы,Короткие любовные романы",Дэни Коллинз,,21,4.7
94491,"А может, я и не прав",Современная русская литература,Михаил Веллер,,18,5.0
70951,А почему бы не пройтись по Барселоне? Путеводитель-навигатор по 15 маршрутам бюджетного путешествия,Книги о путешествиях,Елена Соколовская,,18,4.5
7083,А старый пират…,Зарубежная поэзия,Эдуард Лимонов,,14,4.5
153667,А тебе слабо?,"Зарубежные любовные романы,Современные любовные романы",Кэти Макгэрри,,113,4.4
109301,А ты умеешь хранить секреты?,"Зарубежные любовные романы,Современные любовные романы,Юмористическая проза",Софи Кинселла,,98,4.2
34236,А у нас во дворе,Современная русская литература,Лариса Миллер,,18,4.0
117930,"А что, если они нам не враги? Как болезни спасают людей от вымирания","Научно-популярная литература,Генетика",Шарон Моалем,,22,5.0
126414,"А что, если?.. Научные ответы на абсурдные гипотетические вопросы","Научно-популярная литература,Зарубежная образовательная литература",Рэндалл Манро,,14,5.0
119013,А я дура пятая!,Современные любовные романы,Екатерина Вильмонт,,143,4.6
253030,А я люблю военных…,Иронические детективы,Людмила Милевская,,14,4.5
94884,А я смогу…,Современные любовные романы,Яна Перепечина,,11,4.6
202332,АААА,Современная русская литература,Василий Аксенов,,14,
206641,АДвокат,"Мистика,Детективное фэнтези,Триллеры,Юмористическое фэнтези",Вика Кисимяка,,16,4.2
44869,АНА навсегда: исповедь отличницы. Анорексия длиною в жизнь,Современная русская литература,Ольга Шипилова,,14,4.8
299055,"АПП, или Блюстители против вредителей!","Попаданцы,Юмористическое фэнтези,Магические академии",Юлия Фирсанова,,37,4.5
204673,"АПП, или Место для чуда!","Попаданцы,Юмористическое фэнтези",Юлия Фирсанова,,42,4.5
125372,"АПП, или Попасть в пророчество!","Попаданцы,Юмористическое фэнтези,Магические академии",Юлия Фирсанова,,49,4.0
285957,Ааргх,"Героическое фэнтези,Юмористическое фэнтези",Андрей Белянин,,65,4.6
71326,Ааргх в эльфятнике,"Героическое фэнтези,Юмористическое фэнтези",Андрей Белянин,,51,4.7
40513,Ааргх на троне,"Героическое фэнтези,Юмористическое фэнтези",Андрей Белянин,,71,4.8
246578,Аарон,Любовно-фантастические романы,Вероника Мелан,,91,4.8
295460,Абандон. Брошенный город,"Мистика,Зарубежные детективы,Триллеры",Блейк Крауч,,29,4.8
245997,Абиссаль,Современная русская литература,Стейс Крамер,,39,4.2
64878,Абонент недоступен,Современные детективы,Фридрих Незнанский,,21,4.5
199237,Абордажная доля,"Любовно-фантастические романы,Попаданцы",Дарья Кузнецова,,43,4.2
218265,Аборигены цитрусовых джунглей,Морские приключения,Людмила Гурламская,,16,5.0
110057,Абсолютная война,"Героическая фантастика,Боевое фэнтези",Николай Басов,,12,5.0
39851,Абсолютное Рейки. Базовый блок,Современная русская литература,Павел Носов,,22,5.0
25524,Абсолютное доказательство,"Мистика,Зарубежные детективы,Триллеры",Питер Джеймс,,34,5.0
36912,Абсолютное зло,"Героическое фэнтези,Боевое фэнтези,Городское фэнтези",Александр Мазин,,28,4.1
153289,Абсолютные Элементы,"Зарубежное фэнтези,Боевое фэнтези,Городское фэнтези",Редгрейн Лебовски,,17,5.0
45970,Абсолютный игрок,Научная фантастика,Василий Головачев,,20,5.0
107817,Авантюра,Любовно-фантастические романы,Елена Звездная,,49,4.9
100615,Авантюра леди Олстон,"Зарубежные любовные романы,Исторические любовные романы",Элизабет Бикон,,12,5.0
105692,Авантюра леди Шелдон,"Исторические любовные романы,Книги о путешествиях",Эмилия Остен,,13,5.0
256279,"Авантюра с последствиями, или Отличницу вызывали?","Любовное фэнтези,Магические академии",Наталия Котянова,,150,4.5
18511,Авантюрин. Сборник рассказов,"Книги о приключениях,Книги о путешествиях",Мария Фариса,,11,4.0
189515,Авантюрист,"Героическая фантастика,Книги про волшебников",Марина и Сергей Дяченко,,17,4.6
107072,Авантюрист: Новичок-одиночка,Героическое фэнтези,Константин Храбрых,,29,4.8
216623,Авантюристка,"Книги о приключениях,Остросюжетные любовные романы,Попаданцы",Андрей Мельников,,22,5.0
115773,Авантюристка. Возлюбленная из будущего,"Любовно-фантастические романы,Попаданцы",Наталья Павлищева,,12,4.3
64736,"Авантюры Прантиша Вырвича, школяра и шпика","Зарубежные приключения,Исторические приключения",Людмила Рублевская,,15,5.0
100640,Авария,Научная фантастика,"Евгений Лукин,Любовь Лукина",,22,5.0
259472,Аватар судьбы,Современные детективы,Анна и Сергей Литвиновы,,20,4.9
276989,Август Хромер,"Стимпанк,Героическая фантастика,Детективная фантастика,Историческая фантастика",Сергей Жилин,,15,3.5
162401,Августовские пушки,"Новое время,Зарубежная образовательная литература,Книги о войне,Популярно об истории",Барбара Такман,,9,5.0
52415,Авернское озеро,Современные любовные романы,Юлия Лавряшина,,16,4.5
261570,Ависийская роза,"Короткие любовные романы,Любовно-фантастические романы,Любовное фэнтези",Оливия Штерн,,12,5.0
160014,Авось,"Книги о приключениях,Попаданцы,Русское фэнтези",Андрей Агаев,,19,4.5
281370,Авоська для бриллиантов,Иронические детективы,Наталья Александрова,,16,4.5
87692,Авоська с Алмазным фондом,Иронические детективы,Дарья Донцова,,72,4.7
70461,Аврора,"Зарубежные любовные романы,Исторические любовные романы",Жюльетта Бенцони,,14,4.5
228298,Австрийские фрукты,Современные любовные романы,Анна Берсенева,,26,4.8
1083,Автобиографические рассказы,"Старинная литература,Русская классика",Максим Горький,,16,4.5
283166,Автограф убийцы,Современные детективы,Марина Серова,,25,5.0
45647,"Автомат, стрелявший в лица","Контркультура,Современная русская литература",Эдвард Шулус,,19,4.7
280728,Автомобиль,Русская классика,Семен Юшкевич,,20,4.3
276873,Автономный человек,Современная русская литература,Арсен Даллан,,18,4.3
242199,Автопортрет неизвестного,Современная русская литература,Денис Драгунский,,19,4.6
290239,"Автор, или творец","Зарубежная классика,Литература 19 века",Франсуа-Мари Аруэ Вольтер,,16,5.0
234800,"Автор, ножницы, бумага",Копирайтинг,Николай Кононов,,24,5.0
223269,Авторская исповедь,"Литература 19 века,Русская классика",Николай Гоголь,,10,3.7
206459,Автостопом по Америке. Путевые заметки на манжетах,Книги о приключениях,Ирина Калистратова,,17,4.7
237186,Автостопом по восьмидесятым. Яшины рассказы 01,"Контркультура,Современная русская литература,Юмористическая проза",Сергей Саканский,,15,
260979,Автотуризм. На примере поездки в Европу,Книги о путешествиях,Максим Саблин,,8,5.0
211254,Автофабрика,"Социальная фантастика,Зарубежная фантастика,Зарубежное фэнтези,Детективная фантастика,Космическая фантастика,Научная фантастика",Филип Дик,,14,5.0
65383,Агент,"Книги о приключениях,Современные любовные романы,Киберпанк,Научная фантастика",Татьяна Хмельницкая,,14,4.7
78244,Агент 013,Иронические детективы,Дарья Донцова,,65,4.4
73811,Агент Иван Жилин,Научная фантастика,Александр Щёголев,,16,5.0
200458,Агент КФ,Научная фантастика,Кир Булычев,,14,4.8
