id,title,genres,authors,description,readers_count,avg_rating
277005,"1000 самых лучших SMS-поздравлений, признаний, приколов","Юмор и сатира,Развлечения,Афоризмы и цитаты",,,19,5.0
135986,1000 самых остроумных SMS-посланий,Развлечения,,,25,5.0
264098,"1000 скороговорок, считалок и игр для развития речи","Детская познавательная и развивающая литература,Воспитание детей",,,21,5.0
252208,"1000 стихов, считалок, скороговорок, пословиц для чтения дома и в детском саду","Книги для детей,Книги для дошкольников,Детские стихи,Воспитание детей",,,18,5.0
129839,10000 афоризмов великих мудрецов,Энциклопедии,,,16,4.0
299958,12 кругов,Научная фантастика,,,14,4.0
175906,12 шедевров эротики,Эротическая литература,,,47,3.5
20690,130 способов пройти испытание творчеством,"Рукоделие и ремесла,Другие справочники,Руководства,Общая психология",,,20,5.0
96109,1500 загадок,Книги для детей,,,11,
244601,"2 в 1. Здоровые суставы. Побеждаем артроз, артрит, остеопороз + Здоровые сосуды. Побеждаем варикоз, тромбоз, атеросклероз, геморрой","Народная и нетрадиционная медицина,Здоровое и правильное питание,Здоровье",,,10,3.0
295842,20 лучших историй о животных,"Детская проза,Русская классика",,,15,3.5
108977,20 лучших повестей на английском / 20 Best Short Novels,"Английский язык,Зарубежная классика,Иностранные языки",,,11,4.3
171506,"200 детских игр, конкурсов, считалок","Воспитание детей,Развлечения,Педагогика",,,13,5.0
258994,200 добрых поздравлений,Развлечения,,,13,
168154,200 интимных вопросов гинекологу,"Семейная психология,Справочная литература,Акушерство и гинекология",,,27,3.8
44936,200 народных пословиц и поговорок,"Фольклор,Детская познавательная и развивающая литература",,,12,4.2
65353,200 оригинальных салатов за 5 минут,Кулинария,,,18,5.0
137011,200 православных исцеляющих икон,Религии / верования / культы,,,8,4.0
212720,"200 рецептов блюд на открытом воздухе: гриль, барбекю, шашлык из мяса, рыбы, овощей, морепродуктов и фруктов",Кулинария,,,17,
222099,25 лучших рассказов / 25 Best Short Stories,"Английский язык,Зарубежная классика",,,18,5.0
50260,25 положений по бухгалтерскому учету,"Юриспруденция,Бухучет / налогообложение / аудит",,,10,
190793,250 золотых анекдотов про мужей и любовников,Анекдоты,,,13,5.0
131440,2835 слов мудрости,Афоризмы и цитаты,,,11,4.0
159332,3000 практических советов для дома,"Рукоделие и ремесла,Сделай сам",,,14,3.7
35843,33 лучших юмористических рассказа на английском / 33 Best Humorous Short Stories,"Английский язык,Зарубежная классика,Иностранные языки,Юмористическая проза",,,12,
87341,33 православные молитвы просительные и благодарственные,"Православные молитвы,Религиозные тексты",,,12,5.0
244002,36 стратагем. Сокровенная книга по военной тактике,"Зарубежная публицистика,Зарубежная старинная литература,Древневосточная литература,Военное дело / спецслужбы",,,23,4.2
184427,"365 золотых советов фэн-шуй для любви, удачи и богатства","Эзотерика / оккультизм,Прикладная литература",,,18,5.0
247996,365 полезных и вкусных блюд для детского питания,"Кулинария,Здоровье",,,10,3.5
287253,365 советов беременным и кормящим,"Руководства,Здоровье",,,13,4.5
94637,365 тибетских и китайских секретов здоровья и долголетия,Здоровье,,,19,4.7
123653,50 000 избранных рецептов кулинарии СССР,Кулинария,,,17,4.8
231891,50 главных молитв на деньги и материальное благополучие,"Православные молитвы,Религиозные тексты",,,13,5.0
255464,50 главных молитв на привлечение любимого человека в свою жизнь,"Православные молитвы,Религиозные тексты",,,19,5.0
65252,50 праздничных салатов. Книга вторая,Кулинария,,,14,5.0
82977,50 праздничных салатов. Книга четвёртая,Кулинария,,,21,5.0
285969,500 анекдотов про культуру и искусство,Анекдоты,,,15,4.8
271951,500 анекдотов про любовников,Анекдоты,,,53,5.0
184362,500 замечательных анекдотов для моих друзей,Анекдоты,,,16,5.0
146227,500 классных анекдотов про служебный роман,Анекдоты,,,21,4.5
223153,500 криминальных анекдотов,Анекдоты,,,18,4.8
265917,555 новых поздравлений в стихах,Развлечения,,,17,4.9
17819,5555 быстрых заговоров на исполнение желаний от лучших целителей России,"Магия / колдовство,Эзотерика / оккультизм",,,15,4.7
242253,9 Месяцев 11,"Прикладная литература,Воспитание детей,Журнальные издания",,,14,4.0
285539,9 Месяцев 12,"Прикладная литература,Воспитание детей,Журнальные издания",,,9,5.0
201575,900 слов с окончанием ABLE. Английский язык,Современная русская литература,,,14,4.8
37151,Agios Gordios. Места на Корфу,"Книги о путешествиях,Современная русская литература",,,23,5.0
269309,Burda 07,"Рукоделие и ремесла,Журнальные издания",,,16,5.0
293436,Burda 08,"Рукоделие и ремесла,Журнальные издания",,,15,4.5
280747,Cудьба и долг,"Историческая литература,Современная русская литература",,,13,5.0
92043,Drowned (Утонувший). «Найди себя либо исчезни во мраке…»,Современная русская литература,,,12,4.5
249373,English Fairy Tales / Английские сказки. Elementary,"Английский язык,Сказки",,,13,4.3
246162,HBR Guide. Эмоциональный интеллект,"Саморазвитие / личностный рост,Управление персоналом,Лидерство,Зарубежная деловая литература,Поиск работы / карьера,Зарубежная психология,Социальная психология",,,11,5.0
298031,Homo Sovieticus Sexualis. Сборник фантастико-эротических рассказов,"Эротические романы,Научная фантастика",,,14,4.7
251207,Kommersant 197-2018,"Политология,Книги по экономике,Просто о бизнесе,Журнальные издания",,,20,3.7
84787,MK Moskovskii Komsomolets 270-2018,"Политология,Книги по экономике,Газеты",,,4,
92172,MLM x 3. Сборник книг о сетевом маркетинге,"Рукоделие и ремесла,Просто о бизнесе,Руководства",,,15,4.5
272917,Maxim 12,"Рукоделие и ремесла,Спорт / фитнес,Журнальные издания,Эротическая литература",,,30,5.0
155520,"Notes and Queries, Number 56, November 23, 1850","Зарубежная образовательная литература,Зарубежная старинная литература,Журнальные издания",,,17,3.0
40044,Obsession 2. После падения,"Эротические романы,Современные любовные романы",,,14,4.5
45933,Obsession 2: Шаг до падения,"Эротические романы,Современные любовные романы",,,14,4.0
159130,On The Road,"Зарубежное фэнтези,Современная зарубежная литература",,,23,5.0
254920,Quattroruote 05,"Автомобили и ПДД,Журнальные издания",,,10,5.0
30428,Quattroruote 08,"Автомобили и ПДД,Журнальные издания",,,14,5.0
145138,Quattroruote 11,"Автомобили и ПДД,Журнальные издания",,,16,5.0
59560,Revolution 55,Журнальные издания,,,14,4.5
88990,Revolution 57,Журнальные издания,,,20,4.5
267527,Revolution 58,Журнальные издания,,,12,4.2
287834,Robin Hood / Рассказы о Робин Гуде,"Английский язык,Зарубежная образовательная литература,Зарубежная старинная литература,Европейская старинная литература,Иностранные языки",,,10,4.0
110182,SEO-копирайтинг RELOAD. Часть 2. LSI-копирайтинг: продвигаем сайт с помощью текстов,"Просто о бизнесе,Книги о компьютерах,Руководства",,,13,5.0
193474,SMM для новичков,"Просто о бизнесе,Книги о компьютерах,Руководства",,,25,5.0
106764,SMS-валентинки для самых-самых-самых любимых,Развлечения,,,13,
82764,"SMS-извинялки, примирялки и прощалки",Развлечения,,,16,4.6
82523,SMS-отмазки,Развлечения,,,7,5.0
298839,SMS-раздевалки и прочая эротика,Развлечения,,,41,4.7
252013,SNOB 100,Журнальные издания,,,25,5.0
54114,SNOB 58,Журнальные издания,,,12,5.0
46553,SNOB 68,Журнальные издания,,,18,5.0
75961,SNOB 79,Журнальные издания,,,20,5.0
31925,SNOB 96,Журнальные издания,,,32,4.7
207949,SNOB 97,Журнальные издания,,,14,5.0
79282,SNOB 98,Журнальные издания,,,11,5.0
19407,SNOB 99,Журнальные издания,,,22,4.5
213925,Salon-interior 04,Архитектура,,,15,4.8
87186,Salon-interior 05,Архитектура,,,15,4.5
115671,Salon-interior 07,Архитектура,,,14,5.0
187878,Salon-interior 09,Архитектура,,,21,4.5
127556,Salon-interior 10,Архитектура,,,23,4.5
205588,Salon-interior 11,Архитектура,,,16,5.0
309245,Short Stories / Рассказы,"Английский язык,Зарубежная классика",,,14,5.0
109031,Sms-интим,Анекдоты,,,16,4.3
185942,Soviet Sport 168-2018,"Спорт / фитнес,Газеты",,,12,4.5
75545,The Question. Человек и здоровье,"Научно-популярная литература,Здоровье,Медицина",,,14,4.7
263168,The X-files. Секретные материалы. Никому не доверяй (сборник),"Мистика,Зарубежная фантастика,Научная фантастика",,,21,5.0
140241,The flower by the road,"Эротические романы,Современная русская литература",,,22,3.7
89192,X14. Исповедь странника,Боевое фэнтези,,,15,3.7
249019,"Yes, Boss","Короткие любовные романы,Современные любовные романы",,,16,4.6
169669,"«Вратарь, не суйся за штрафную!» Футбол в культуре и истории Восточной Европы","Научно-популярная литература,Спорт / фитнес",,,20,4.5
113868,"«Всё не так, ребята…» Владимир Высоцкий в воспоминаниях друзей и коллег","Музыка,Кинематограф / театр,Биографии и мемуары,Документальная литература",,,9,4.2
171910,«Дракула» и другие лучшие мистические истории на английском,"Ужасы,Мистика,Английский язык",,,3,4.5
105152,«Искусство войны» в поэтическом изложении Ярослава Климанова,"Зарубежная поэзия,Управление персоналом,Военное дело",,,16,4.2
84914,«Кому что нужно»,"Зарубежная классика,Литература 20 века",,,22,4.8
260837,«Коронные перемены» – дворцовые перевороты. 1725–1762 гг.,"История России,Общая история",,,12,5.0
228353,«Лимонка» в войну,"Книги о войне,Современная русская литература",,,16,5.0
68056,«Око возрождения». Практика тибетских лам. Начинаем с нуля,"Альтернативная медицина,Здоровье",,,27,4.9
183173,«Пасхальные колокола» и другие рассказы,"Религии / верования / культы,Классическая проза",,,14,4.0
216326,"«Пасхальные рассказы». Том 1. Гоголь Н., Лесков Н., Тэффи Н., Короленко В., Салтыков-Щедрин М.","Классическая проза,Русская классика",,,8,
190485,"«Пасхальные рассказы». Том 3. Хомяков А., Куприн А., Черный С., Леонтьев К., Аверченко А.","Классическая проза,Русская классика",,,19,4.6
304163,«Поэзия русского слова». Специальное издание всех участников конкурса,"Стихи и поэзия,Современная русская литература",,,6,
10619,«Рождественские истории». Книга вторая. Андерсен Г.Х.. Гоголь Н.. Гофман Э.,"Классическая проза,Литература 19 века,Русская классика",,,5,1.0
270699,«Рождественские истории». Книга седьмая. Горький М.. Желиховская В.. Мопасан Г.,"Классическая проза,Литература 19 века,Русская классика",,,17,3.7
52145,«Что это такое?» Анекдоты про самые каверзные детские вопросы,Анекдоты,,,25,5.0
185237,«Это просто буквы на бумаге…» Владимир Сорокин: после литературы,Литературоведение,,,12,5.0
99836,«Я думаю о нем»: как пережить разрыв и полюбить другого,"Семейная психология,Практическая психология",,,17,4.8
261356,Автомир 04,"Автомобили и ПДД,Журнальные издания",,,12,5.0
202226,Автомир 12,"Автомобили и ПДД,Журнальные издания",,,12,4.5
116318,Автомир 38,"Автомобили и ПДД,Журнальные издания",,,9,
123153,"Агада. Большая книга притч, поучений и сказаний","Духовная литература,Афоризмы и цитаты,Религиозные тексты",,,15,5.0
146908,Агни Йога с комментариями. Том 1,Эзотерика / оккультизм,,,9,5.0
80220,Адвокатура в России,"Учебники и пособия для вузов,Юриспруденция,Адвокатура",,,14,5.0
89059,Адвокатура и нотариат. Шпаргалки,Юриспруденция,,,16,5.0
254189,Административное судопроизводство. Практикум,"Учебники и пособия для вузов,Юриспруденция,Практикумы,Адвокатура",,,18,5.0
68028,Адмирал идет ко дну,"Зарубежные детективы,Современные детективы",,,13,4.7
153637,Азы православия. В помощь приходящим в храм,"Православные традиции,Христианство,Православие",,,15,5.0
215093,Айога: Нанайская сказка,"Зарубежные детские книги,Сказки",,,13,
172464,Акафист Пресвятой Богородице в честь иконы Ее «Всех скорбящих Радость»,Религиозные тексты,,,17,4.5
12320,Акафист Пресвятой Богородице в честь иконы Ее «Нечаянная Радость»,Религиозные тексты,,,11,
256552,Акафист Пресвятой Богородице в честь иконы Ее Казанская,Религиозные тексты,,,11,5.0
130268,Акафист Трифону Святому мученику,"Православные молитвы,Религиозные тексты",,,10,3.0
291751,Акафист за единоумершего,"Православные молитвы,Христианство",,,16,4.7
305896,"Акафист святителю Спиридону, Тримифунтскому чудотворцу",Религиозные тексты,,,14,5.0
71739,Акафист святой блаженной Матроне Московской,Религиозные тексты,,,20,3.5
111417,Аксиома выбора,"Пьесы и драматургия,Триллеры,Современная русская литература",,,13,4.3
150520,Актуальные проблемы социальной педиатрии,"Педиатрия и неонатология,Здоровье детей",,,15,5.0
146811,Акушерство и гинекология,Медицина,,,22,5.0
277194,Али-Баба и сорок разбойников (сборник),Сказки,,,13,
24504,Алкогольные коктейли в домашних условиях. 65 рецептов,"Рукоделие и ремесла,Другие справочники,Руководства,Кулинария",,,18,5.0
233430,Алкогольные напитки и культура пития. Систематическая энциклопедия от Алкофана,"Рукоделие и ремесла,Другие справочники,Руководства,Развлечения",,,9,
169227,Алёша Попович и Тугарин,"Мифы / легенды / эпос,Древнерусская литература",,,18,5.0
70119,Аматмея. Алхимик Некромантус,"Боевое фэнтези,Книги про волшебников,Любовное фэнтези",,,13,4.8
287782,Американские крылатые выражения,Афоризмы и цитаты,,,13,4.5
96251,Анализ финансово-хозяйственной деятельности. Шпаргалки,"Книги по экономике,Бухучет / налогообложение / аудит",,,10,5.0
251851,Ангельские потоки для возрождения Души. Новые Ангельские структуры в помощь человечеству,"Книги по философии,Общая психология,Научная фантастика",,,8,5.0
276609,Английская романтическая поэзия,"Зарубежная поэзия,Стихи и поэзия",,,11,3.7
208806,Английские анекдоты / English Jokes,"Английский язык,Учебная литература,Иностранные языки",,,16,4.8
254472,Английские легенды / English Legends,"Мифы / легенды / эпос,Английский язык,Европейская старинная литература",,,14,4.0
125570,Английские неправильные глаголы: легко и навсегда!,"Английский язык,Иностранные языки,Языкознание",,,14,5.0
82339,Английский детектив. Лучшее за 200 лет (сборник),"Зарубежные детективы,Классические детективы",,,16,4.8
49821,Английский для смелых. Истории о духах и привидениях / Great Ghost Stories,"Английский язык,Иностранные языки",,,10,4.0
147076,Английский с О. Генри. Благородный жулик / O. Henry. The Gentle Grafter,"Английский язык,Иностранные языки",,,13,4.8
54565,Английский язык для медиков,"Иностранные языки,Медицина",,,16,4.7
145925,Английский язык для медиков: конспект лекций,"Иностранные языки,Медицина",,,15,4.8
1351,Английский язык. Ирландские волшебные сказки / Irish Fairy Tales,"Английский язык,Иностранные языки",,,13,5.0
84065,Английский язык. Карманный словарик школьника. Базовый лексический минимум английского языка для начальной школы,"Книги для детей,Языкознание",,,10,5.0
35959,Андрей Белый: автобиографизм и биографические практики,"Литературоведение,Биографии и мемуары",,,11,5.0
135129,Андрей Тарковский. Сталкер мирового кино,"Кинематограф / театр,Биографии и мемуары",,,12,
37118,Андромаха,"Пьесы и драматургия,Зарубежная драматургия,Зарубежная старинная литература,Античная литература",,,13,5.0
10025,Анекдоты в рабочий полдень,Анекдоты,,,11,5.0
229480,Анекдоты о Ходже Насреддине,Анекдоты,,,16,5.0
131721,Анекдоты обо всем,Анекдоты,,,20,4.8
221660,Анекдоты: самые новые и смешные,"Развлечения,Анекдоты",,,19,3.7
156423,Анестезиология и реаниматология,Медицина,,,15,4.7
190161,Анестезиология и реаниматология: конспект лекций,Медицина,,,21,5.0
75731,Антикризисное управление (сборник),"Бизнес-стратегии,Управление бизнесом,Менеджмент и кадры",,,16,5.0
163409,Античная трагедия,"Пьесы и драматургия,Зарубежная драматургия,Зарубежная старинная литература,Античная литература",,,20,4.8
29840,Апокрифические евангелия,"Богословие,Зарубежная религиозная и эзотерическая литература,Христианство,Религиозные тексты",,,10,4.5
88669,Апология Сократа,"История философии,Книги по философии,Зарубежная образовательная литература,Зарубежная старинная литература,Античная литература",,,11,4.5
244533,Апостол дня. Толкования на Апостольские чтения церковного года,"Богословие,Духовная литература,Христианство",,,19,5.0
225069,Арбитражное процессуальное право,"Учебники и пособия для вузов,Арбитражное процессуальное право,Юриспруденция",,,20,5.0
83905,Арбитражный процессуальный кодекс Российской Федерации. Текст с изм. и доп. на 15 марта 2011 г.,Юриспруденция,,,18,5.0
158764,Армянские басни,"Фольклор,Общая история,Культурология",,,14,3.0
163701,Ароматерапия для похудения,"Похудение и диеты,Здоровье",,,12,5.0
97660,Астральные приключения Аматуе,Эзотерика / оккультизм,,,18,4.2
214865,Астрология для жизни. Магия Луны,"Астрология,Практическая эзотерика",,,8,4.7
273125,Афоризмы Чехова,"Другие словари,Афоризмы и цитаты",,,24,4.3
64016,"Афоризмы великих о смысле жизни, добре и зле",Культурология,,,19,4.3
158083,Афоризмы восточной мудрости,Афоризмы и цитаты,,,17,3.0
194687,Афоризмы обо всем коротко,"Книги по философии,Современная русская литература",,,7,
130304,Афоризмы политических и общественных деятелей всех времен и народов,Афоризмы и цитаты,,,4,5.0
210905,Афоризмы. Гению бизнеса,Афоризмы и цитаты,,,8,5.0
141471,Афоризмы. Государство – это я,Афоризмы и цитаты,,,12,5.0
42584,Афоризмы. Отцы и дети,Афоризмы и цитаты,,,16,5.0
22876,Аффект: практика судебной психолого-психиатрической экспертизы,"Клиническая психология,Отраслевая психология,Юриспруденция,Состояния и явления психики",,,14,5.0
135044,Аффирмации успеха и здоровья для женщин,"Руководства,Общая психология,Здоровье",,,13,
117169,Аэробика для лица,Здоровье,,,17,5.0
225376,Аэробика для лица: омолаживающие упражнения,Здоровье,,,12,5.0
197190,Аэрогриль: Овощи. Мясо. Рыба. Десерты,Кулинария,,,12,5.0
191104,БИБЛИЯ ЮТУБЕРА. ТОМ 1,"Рукоделие и ремесла,Просто о бизнесе,Книги о компьютерах",,,11,5.0
68464,Баба-Яга,"Сказки,Литература 19 века,Русская классика",,,11,4.6
48426,Базы данных: конспект лекций,Базы данных,,,22,5.0
778,Банковское дело. Шпаргалки,"Прочая образовательная литература,Банковское дело",,,22,
142952,Банковское право. Шпаргалки,"Юриспруденция,Банковское дело",,,15,4.8
232996,"Баня – чудо-лекарь. Молодость, красота и здоровье",Здоровье,,,19,4.0
312711,Барбекю. Шашлык из птицы,Кулинария,,,23,5.0
32325,"Батенька, да вы трансформер (сборник)",Публицистика,,,14,5.0
286663,Башкирские народные сказки,Сказки,,,11,4.7
181711,Безопасная гавань,"Эротические романы,Зарубежные любовные романы",,,21,5.0
242409,Белая магия. Обряды на деньги и везение от старца Захария!,Эзотерика / оккультизм,,,24,4.7
39711,Библейские мотивы в русской поэзии,"Религии / верования / культы,Стихи и поэзия,Русская классика",,,23,5.0
199164,Библейские предания. Ветхий завет,"Священное Писание,Детская познавательная и развивающая литература",,,11,5.0
155112,Библейские предания. Новый Завет,"Священное Писание,Детская познавательная и развивающая литература,Христианство",,,17,4.5
268353,Библейский свет. Жемчужины русской поэзии. Сюжеты Ветхого и Нового Заветов от сотворения мира до Откровения Иоанна Богослова,"Стихи и поэзия,Духовная литература,Русская поэзия",,,12,5.0
52565,Библия для детей,"Православие для детей,Священное Писание",,,13,4.7
137038,Библия и наука,"Научно-популярная литература,Богословие,Христианство",,,17,5.0
125338,"Библия как литературный шедевр. Сюжеты, притчи, афоризмы","Афоризмы и цитаты,Религиозные тексты",,,15,
120339,Библия хоккейного тренера,"Зарубежная прикладная литература,Спорт / фитнес",,,25,4.7
125474,Библия. Книги Священного Писания Ветхого и Нового Завета,"Священное Писание,Христианство,Религиозные тексты",,,85,4.0
61540,Библия. Книги Священного Писания Ветхого и Нового Завета с иллюстрациями Гюстава Доре,"Священное Писание,Христианство,Религиозные тексты",,,36,5.0
188951,Бизнес-аналитика: ни шагу без Яндекс.Метрики!,"Интернет-бизнес,Интернет-маркетинг,Привлечение клиентов",,,14,4.0
204724,Бизнес-цитаты,"Просто о бизнесе,Афоризмы и цитаты",,,15,5.0
204262,Биоэнергетическая гимнастика – superметодика третьего тысячелетия,Здоровье,,,10,5.0
321338,Бисер. Украшения на любой вкус,Рукоделие и ремесла,,,16,4.5
309685,Блага земные и блага небесные. Священное Писание и церковный опыт,"Священное Писание,Афоризмы и цитаты,Православие",,,13,4.5
25589,Благодатная сила молитвы. По творениям святителя Игнатия (Брянчанинова),"Религии / верования / культы,Православные молитвы,Богословие,Афоризмы и цитаты,Религиозные тексты",,,9,3.0
286685,Благородный жулик,Современная русская литература,,,15,5.0
274028,Близко и далеко,"Зарубежная поэзия,Зарубежная старинная литература,Древневосточная литература",,,17,5.0
167887,Блины аппетитные,Кулинария,,,15,4.5
258612,Блины. Блинчики. Оладьи,Кулинария,,,12,5.0
203793,Блоги ведут не боги. 5 рецептов копирайтинга,Прочая образовательная литература,,,19,4.2
193528,Блок за 30 минут,"Учебная литература,Литература 19 века,Русская классика",,,19,5.0
57284,Блюда быстрого приготовления,Кулинария,,,20,5.0
293381,Блюда для понижения уровня сахара,"Похудение и диеты,Кулинария,Здоровье",,,18,5.0
219799,Блюда из грибов,Кулинария,,,21,4.7
132142,Блюда из консервированных и замороженных продуктов,Кулинария,,,15,5.0
294904,Блюда из мяса и птицы,Кулинария,,,12,5.0
147720,Блюда из рыбы и морепродуктов,Кулинария,,,9,4.3
92039,Блюда на гриле и мангале,Кулинария,,,9,5.0
300922,Блюда нашего детства,Кулинария,,,10,4.0
84812,Блюда-минутки,Кулинария,,,12,2.0
164767,"Бог в помощь. Молитвы для жизни, здоровья и счастья",Православные молитвы,,,11,5.0
194440,Богодухновенная Псалтирь. Ключ к разумению,Религиозные тексты,,,11,5.0
209733,Богородичное правило. Пяточисленные молитвы,"Православные молитвы,Христианство",,,18,5.0
305110,Богоявленский кафедральный собор в Елохове,"Религиоведение / история религий,История православной церкви,Христианское искусство,Христианство,Биографии и мемуары",,,17,4.3
77667,Божий лекарь. Православный календарь-целебник,"Православные молитвы,Народная и нетрадиционная медицина,Православная медицина",,,18,4.5
277888,Бой на калиновом мосту,Сказки,,,38,4.8
4949,Болезни ног и варикозное расширение вен. Лечение и профилактика,Здоровье,,,15,5.0
148171,Болезнь и смерть,Религии / верования / культы,,,17,5.0
89307,Большая викторина для веселой компании. 4000 вопросов обо всем на свете,"Зарубежная прикладная литература,Развлечения",,,17,4.3
40305,"Большая книга Белой магии. Обряды и ритуалы, амулеты, заговоры и магические формулы белого мага Захария",Эзотерика / оккультизм,,,23,3.0
19403,Большая книга афоризмов,"Справочная литература,Афоризмы и цитаты",,,17,4.5
254685,Большая книга восточной мудрости,"Книги по философии,Афоризмы и цитаты",,,10,
98752,Большая книга женской мудрости (сборник),"Прикладная литература,Современная русская литература",,,11,
214837,"Большая книга запеканок. Мясные, рыбные, овощные, крупяные. 700 рецептов для духовки и микроволновки",Кулинария,,,10,5.0
293667,"Большая книга меню. Завтраки, обеды и ужины",Кулинария,,,14,5.0
115385,Большая книга мудрости победителей,"Афоризмы и цитаты,Биографии и мемуары",,,10,5.0
270302,Большая книга нумерологии,"Практическая эзотерика,Эзотерика / оккультизм",,,15,4.5
2090,Большая книга рецептов запекания,Кулинария,,,9,5.0
186948,Большая книга сказок для маленьких принцесс,"Зарубежные детские книги,Сказки",,,13,5.0
119992,Большая книга сказок для самых маленьких,"Зарубежные детские книги,Сказки",,,16,5.0
255759,Большая книга сказок со всего света,"Зарубежные детские книги,Сказки",,,15,4.8
84943,Большая книга славянских гаданий и предсказаний,"Гадание / толкование снов,Эзотерика / оккультизм",,,22,4.2
251664,Большая книга славянской мудрости,"Духовная литература,Афоризмы и цитаты",,,14,5.0
22354,Большая кулинарная книга республик СССР,Кулинария,,,23,3.5
119676,Большая энциклопедия здоровья Поля Брэгга,"Альтернативная медицина,Здоровье",,,17,4.6
149659,Большие глаза. Загадочная история Маргарет Кин,"Изобразительное искусство,Биографии и мемуары",,,16,5.0
14361,"Большое нескучное счастье. Любовь, семья, дети и деньги","Практическая эзотерика,Саморазвитие / личностный рост",,,16,5.0
175814,Большой секс в маленькой кухне,"Эротические романы,Юмор и сатира,Современные любовные романы",,,13,5.0
58813,Большой универсальный семейный сонник 10 в 1. 15 000 толкований снов,"Гадание / толкование снов,Популярные справочники",,,8,
298358,"Борщи, супы, бульоны. Лучшие рецепты",Кулинария,,,12,3.5
175598,Братство Коннора,"Попаданцы,Боевое фэнтези",,,14,4.2
110187,Будь я Ротшильд,"Зарубежная классика,Зарубежный юмор,Литература 20 века",,,15,3.5
82602,Бунин за 30 минут,"Учебная литература,Русская классика",,,15,4.5
300200,Бухгалтерский управленческий учет. Шпаргалки,"Книги по экономике,Бухучет / налогообложение / аудит",,,11,
122763,Бухгалтерский финансовый учет. Шпаргалки,"Прочая образовательная литература,Бухучет / налогообложение / аудит",,,14,4.2
123799,Бухучет,"Справочная литература,Бухучет / налогообложение / аудит",,,21,5.0
198399,Были 90-х. Том 1. Как мы выживали,"Биографии и мемуары,Публицистика",,,52,4.7
30573,Были 90-х. Том 2. Эпоха лихой святости,"Биографии и мемуары,Публицистика",,,30,4.0
34768,Былины. Исторические песни. Баллады,Древнерусская литература,,,12,5.0
51776,Быр-наш! Политический памфлет,"Политология,Юмор и сатира,Историческая фантастика",,,15,4.0
124269,"Быстрая выпечка из готового теста и лаваша. Пироги, пирожки, слойки, штрудели",Кулинария,,,19,5.0
104212,"Быстрое консервирование. Холодное и горячее. Овощи, грибы, зелень, фрукты, ягоды",Кулинария,,,13,4.5
122721,"Быстрые завтраки, сытные обеды, легкие ужины",Кулинария,,,13,
112967,Быть императрицей. Повседневная жизнь на троне,"История России,Биографии и мемуары",,,13,
