id,title,genres,authors,description,readers_count,avg_rating
292309,Celistic: Пиратская история,"Книги о приключениях,Киберпанк,Научная фантастика","Дэннис Лэнгли,Вадим Палонин",,12,3.7
19446,Crataegus Sanguinea. Время золота,Книги про волшебников,Вера Камша,,13,4.7
274888,Cердца трех,"Зарубежная классика,Литература 20 века",Джек Лондон,,14,5.0
220934,Cказки,"Старинная литература,Русская классика",Василий Жуковский,,14,5.0
160580,"Cказки цветов, или Истории, которые не расскажут женщины",Современная русская литература,Наталья Берязева,,16,4.0
235452,DISHONORED: Возвращение Дауда,"Зарубежное фэнтези,Боевое фэнтези,Городское фэнтези",Адам Кристофер,,11,5.0
282726,DISHONORED: Порченый,"Зарубежное фэнтези,Боевое фэнтези,Городское фэнтези",Адам Кристофер,,25,4.5
64440,Dead Space. Катализатор,"Триллеры,Зарубежная фантастика,Космическая фантастика",Брайан Эвенсон,,15,5.0
38647,Dead Space. Мученик,"Ужасы,Зарубежные детективы,Триллеры,Зарубежная фантастика,Научная фантастика",Брайан Эвенсон,,18,4.3
247445,Der Steppenwolf / Степной волк. Книга для чтения на немецком языке,"Зарубежная классика,Литература 20 века,Немецкий язык",Герман Гессе,,9,4.0
312536,Die Nacht von Lissabon / Ночь в Лиссабоне. Книга для чтения на немецком языке,"Зарубежная классика,Современная зарубежная литература,Литература 20 века,Немецкий язык",Эрих Мария Ремарк,,16,3.0
149032,Dragon Age. Маска призрака,"Зарубежное фэнтези,Боевое фэнтези,Фэнтези про драконов",Дэвид Гейдер,,67,4.6
105066,Dragon Age. Призыв,"Зарубежное фэнтези,Боевое фэнтези,Фэнтези про драконов",Дэвид Гейдер,,16,4.5
213244,Dragon Age. Украденный трон,"Зарубежное фэнтези,Боевое фэнтези",Дэвид Гейдер,,24,4.2
238043,Drei Kameraden / Три товарища. Книга для чтения на немецком языке,"Зарубежная классика,Литература 20 века,Немецкий язык",Эрих Мария Ремарк,,18,3.7
3594,Dорого & Gлупо,"Современные любовные романы,Юмористическая проза",Лана Капризная,,18,4.3
41621,Ecce Homo. Как становятся самим собой,"Книги по философии,Зарубежная образовательная литература",Фридрих Ницше,,24,4.0
315498,"Father’s Dance, или Ивана ищет отца",Современная русская литература,Эдуард Тополь,,13,4.7
108564,Febris эротика. Билет в счастливую жизнь,Современные любовные романы,Ольга Агурбаш,,23,1.0
46692,Flashmob! Государь всея Сети,Современная русская литература,Александр Житинский,,9,5.0
211894,"Gataca, или Проект «Феникс»","Зарубежные детективы,Современные детективы",Франк Тилье,,37,4.9
243042,"HR-брендинг. Управление талантами, онлайн-обучение, геймификация и еще 15 эффективных практик","Поиск и подбор персонала,Управление персоналом",Нина Осовицкая,,12,4.3
238354,Herr Интендантуррат,"Героическая фантастика,Историческая фантастика",Анатолий Дроздов,,24,4.0
203321,Homo Deus. Краткая история будущего,Научно-популярная литература,Юваль Ной Харари,,48,4.0
91740,Homo Sapiens. Краткая история эволюции человечества,"Научно-популярная литература,Общая биология",Эдвард Норберт,,18,5.0
53442,Homo sapiens в эпоху дебилизма,Современная русская литература,Александр Альберт,,9,5.0
276791,Ideal жертвы,Современные детективы,Анна и Сергей Литвиновы,,21,4.8
113914,Il fu Mattia Pascal / Покойный Маттиа Паскаль. Книга для чтения на итальянском языке,"Итальянский язык,Зарубежная классика",Луиджи Пиранделло,,11,5.0
123485,Im Westen nichts Neues / На Западном фронте без перемен. Книга для чтения на немецком языке,"Зарубежная классика,Литература 20 века,Немецкий язык,Книги о войне",Эрих Мария Ремарк,,26,4.3
130414,"Insomnia, или Поиски Механической Вороны",Социальная фантастика,Марина Клингенберг,,7,5.0
150641,J-beauty. Японская революция,"Косметика и косметология,Мода и стиль,Прически / уход за волосами",Аки Уэда,,11,5.0
312490,LOVEстория,Современная русская литература,Галина Щербакова,,11,
269912,La terra de todos / Соблазнительница. Книга для чтения на испанском языке,"Прочая образовательная литература,Испанский язык",Висенте Бласко-Ибаньес,,16,4.8
293691,Lady Покер,Современная русская литература,Олег Селиверстов,,9,5.0
311132,Le avventure di Cipollino / Приключения Чиполлино. Книга для чтения на итальянском языке,"Итальянский язык,Сказки,Зарубежная классика,Литература 20 века",Джанни Родари,,16,4.6
77767,Liebe deinen Nächsten / Возлюби ближнего своего. Книга для чтения на немецком языке,"Зарубежная классика,Современная зарубежная литература,Литература 20 века,Немецкий язык",Эрих Мария Ремарк,,15,5.0
95995,METAL GEAR SOLID. ИСТОРИЯ И ДЕТАЛЬНЫЙ АНАЛИЗ ВЕЛИЧАЙШЕЙ ИГРОВОЙ САГИ,Современная русская литература,Алексей Иванов,,19,4.0
314084,Mass Effect. Андромеда: Восстание на «Нексусе»,"Социальная фантастика,Зарубежная фантастика,Космическая фантастика,Научная фантастика","К. Александер,Джейсон Хаф",,12,4.3
223942,Mass Effect. Андромеда: Инициация,"Социальная фантастика,Зарубежная фантастика,Космическая фантастика,Научная фантастика","Н. Джемисин,Мак Уолтерс",,19,4.0
216033,Maдам и все остальные,Современная русская литература,Мария Метлицкая,,22,4.7
211581,Media Sapiens-2. Дневник информационного террориста,Современная русская литература,Сергей Минаев,,33,5.0
61581,Media Sapiens. Повесть о третьем сроке,Современная русская литература,Сергей Минаев,,36,4.6
243675,Mephisto / Мефистофель. Книга для чтения на немецком языке,"Литература 20 века,Немецкий язык",Клаус Манн,,13,
59275,Mindmap. От истории до практики применения,Прочая образовательная литература,Andrey Kuznetsov,,13,4.0
91717,"Misterium Tremendum. Тайна, приводящая в трепет",Современные детективы,Полина Дашкова,,40,4.9
162952,Monsta.com: Вакансия для монстра,"Попаданцы,Городское фэнтези,Юмористическое фэнтези",Рин Серидзава,,12,5.0
69268,Morbus Dei. Зарождение,"Мистика,Триллеры,Исторические приключения","Бастиан Цах,Маттиас Бауэр",,19,4.7
93950,Morbus Dei. Инферно,"Мистика,Триллеры,Исторические приключения","Бастиан Цах,Маттиас Бауэр",,17,5.0
109883,Nussknacker und Mausekönig / Щелкунчик и мышиный король. Книга для чтения на немецком языке,"Зарубежная классика,Литература 19 века,Немецкий язык",Эрнст Гофман,,20,4.7
94575,P. S. Я все еще люблю тебя,"Зарубежные любовные романы,Современные любовные романы",Дженни Хан,,65,4.9
191696,P.S. Ты мне нравишься,"Зарубежные любовные романы,Современные любовные романы",Кейси Уэст,,46,4.9
292296,P.S. Я люблю тебя,"Зарубежные любовные романы,Современные любовные романы",Сесилия Ахерн,,214,4.6
119891,PRO_Общение Как быть собой и нравиться другим,"Ораторское искусство / риторика,Переговоры,Психология управления",Анатолий Старков,,22,5.0
134491,PRАКТИКА для пиарщика и руководителя,Привлечение клиентов,Виктор Таничев,,12,
134852,Poker Stars. Все секреты раскладов карт,Историческая фантастика,Иван Исаков,,14,5.0
84666,Post Mortem. Русская версия,"Мистика,Триллеры,Русское фэнтези",Алексей Щуров,,14,5.0
37521,Remote: офис не обязателен,"Зарубежная деловая литература,Поиск работы / карьера","Джейсон Фрайд,Дэвид Хенссон",,11,
191125,SMS-ловушка для монарха,"Иронические детективы,Современные детективы",Галина Голицына,,10,4.0
303147,SPA-чистилище,Современные детективы,Анна и Сергей Литвиновы,,33,4.5
53518,Sapiens. Краткая история человечества,"Научно-популярная литература,Зарубежная образовательная литература",Юваль Ной Харари,,596,4.5
5179,SenorIron. Он не был героем,"Эротическое фэнтези,Боевое фэнтези",Мирон Марусич,,16,5.0
26396,Sex. Осознание любви,Современная русская литература,Андрей Вяткин-Тегинцев,,15,4.8
42030,Siddhartha / Сиддхартха. Книга для чтения на немецком языке,"Зарубежная классика,Литература 20 века",Герман Гессе,,13,5.0
239128,"Terra Nova: «Вперёд, в пампасы!»","Книги о приключениях,Научная фантастика",Виталий «Африка»,,14,
208144,The Amphibian / Человек-амфибия. Книга для чтения на английском языке,"Социальная фантастика,Научная фантастика",Александр Беляев,,20,4.2
229859,The Three Sisters / Три сестры,"Прочая образовательная литература,Литература 19 века,Русская классика,Русская драматургия",Антон Чехов,,14,5.0
294683,The idiot / Идиот,"Прочая образовательная литература,Литература 19 века,Русская классика",Федор Достоевский,,14,5.0
69189,The Телки. Повесть о ненастоящей любви,Современная русская литература,Сергей Минаев,,68,4.8
269970,"The Телки: Два года спустя, или Videoты",Современная русская литература,Сергей Минаев,,65,4.7
158280,"Timeout, или Вечерняя Москва",Современная русская литература,Виктор Пелевин,,50,4.4
126176,Uncle's Dream / Дядюшкин сон,"Прочая образовательная литература,Литература 19 века,Русская классика",Федор Достоевский,,14,4.7
55733,VIP-персона для грязных дел,Современные детективы,Марина Серова,,17,4.7
238021,WW III. Операция «Эпсилон»,"Книги о приключениях,Современная русская литература,Историческая фантастика,Научная фантастика",Игорь Азерин,,16,3.8
265182,Warcross: Игрок. Охотник. Хакер. Пешка,"Зарубежная фантастика,Любовно-фантастические романы,Киберпанк",Мэри Лю,,12,5.0
200961,Welcome в прошлое,Современные детективы,Татьяна Полякова,,112,4.7
58249,Wildcard. Темная лошадка,"Зарубежная фантастика,Любовно-фантастические романы,Киберпанк",Мэри Лю,,11,4.7
72253,World Of Warcraft. Traveler: Извилистый путь,"Героическое фэнтези,Зарубежное фэнтези,Боевое фэнтези",Грег Вайсман,,21,4.5
264113,World Of Warcraft. Traveler: Путешественник,"Героическое фэнтези,Зарубежное фэнтези,Боевое фэнтези",Грег Вайсман,,9,
235086,World Of Warcraft. Рождение Орды,"Героическое фэнтези,Зарубежное фэнтези,Боевое фэнтези",Кристи Голден,,52,4.6
166037,World Of Warcraft: Военные преступления,"Героическое фэнтези,Зарубежное фэнтези,Боевое фэнтези",Кристи Голден,,16,5.0
173997,World of Warcraft. Артас. Восхождение Короля-лича,"Героическое фэнтези,Зарубежное фэнтези,Боевое фэнтези",Кристи Голден,,11,
141926,World of Warcraft. Последний Страж,"Героическое фэнтези,Зарубежное фэнтези,Боевое фэнтези",Джефф Грабб,,25,5.0
160028,Wunderland обетованная,"Историческая фантастика,Попаданцы",Петр Заспа,,15,5.0
44296,{Бес} Смертная. Мистический эротический роман,Современные любовные романы,Константин Моренко,,11,
42118,~ Манипулятор,"Пьесы и драматургия,Современные любовные романы,Современная русская литература",Юлия Ковалькова,,13,3.0
302060,«...Расстрелять!» – 2,"Современная русская литература,Юмористическая проза",Александр Покровский,,19,4.0
113053,«N.-J.» Интимный дар императора,Русская классика,Александр Куприн,,18,5.0
201110,«Испорченная кровь – тот же яд…»,"Литература 20 века,Русская классика",Максим Горький,,7,5.0
225109,«Л» – значит люди,"Космическая фантастика,Научная фантастика",Сергей Лукьяненко,,53,5.0
127866,«Мессер» – меч небесный. Из Люфтваффе в штрафбат,Книги о войне,Георгий Савицкий,,9,4.3
104599,«Мой друг – инопланетянин!»,"Книги о приключениях,Детективная фантастика,Юмористическая проза",Дмитрий Анашкин,,17,3.8
105814,«Рождения. У миссис Мик – сын»,"Зарубежная классика,Зарубежная старинная литература,Классическая проза,Литература 19 века",Чарльз Диккенс,,17,4.2
208775,«Рядом с троном – рядом со смертью»,"Историческая фантастика,Попаданцы",Дмитрий Дюков,,13,
45834,«Флоту – побеждать!»,"Морские приключения,Историческая фантастика,Попаданцы",Вячеслав Коротин,,12,4.7
9361,«Я помню чудное мгновенье…». Cеребряные миниатюры,Современные любовные романы,Роман Костюхин,,11,4.8
308340,Інтернат,"Современная зарубежная литература,Иностранные языки,Книги о войне",Сергій Жадан,,11,
8686,Історія Лізі,"Мистика,Зарубежное фэнтези,Попаданцы",Стивен Кинг,,18,4.3
170909,А драконы что – не люди?,"Городское фэнтези,Фэнтези про драконов,Юмористическая проза",Галина Голицына,,13,5.0
253720,А у нас в психушке лето,Юмористическая проза,"JuNaVi JuNaVi,Наталья Журавлева",,15,3.0
173580,А у нас – декаданс!,Космическая фантастика,Алексей Калугин,,16,4.5
13894,"А. С. Хомяков – мыслитель, поэт, публицист. Т. 1",Религиозные тексты,Борис Тарасов,,12,5.0
107979,Абхазия в легендах,Мифы / легенды / эпос,Лина Белярова,,11,5.0
261931,Ад на Земле. Ангелы видят нас,"Мифы / легенды / эпос,Русское фэнтези",Ivan Issakov,,14,5.0
171140,Адвокат – невидимка,Современные детективы,Наталья Борохова,,13,5.0
160138,Академия II. Путь Белого Странника,"Героическое фэнтези,Книги про волшебников,Магические академии",Михаил Перлин,,7,5.0
92052,Академия Теней. Сокрытая ото всех,"Книги про волшебников,Любовное фэнтези,Юмористическое фэнтези",Casey (Кэйси Лисс),,13,4.3
226847,Аккумулятор Скотта Фицджералъда/Толстого/Ахава,"Зарубежная фантастика,Научная фантастика",Рэй Брэдбери,,15,5.0
95088,Акыда – исламское вероучение,"Ислам / мусульманство,Зарубежная религиозная литература",Мухаммад Мисбах Йазди,,19,4.0
84313,Алая роза – символ печали,Современные детективы,Марина Серова,,8,4.5
261492,Александра – наказание Господне,Исторические любовные романы,Ирина Мельникова,,28,4.7
320577,Алик – прекрасный сын,Современная русская литература,Мария Метлицкая,,24,4.4
2833,Алые губки – мягкий дурман,Современные детективы,Марина Серова,,12,5.0
239838,Альфа. Игрок R 5-100,"Героическое фэнтези,Боевое фэнтези",Лебэл Дан,,8,3.0
190192,Американский кинокомикс. Эволюция жанра,Кинематограф / театр,Нина Цыркун,,15,3.2
188601,Амцилла держит слово. Final,Современные любовные романы,Тери Ежова,,17,5.0
156167,Ангелина – женщина медовая,Современные любовные романы,Ольга Лазорева,,13,4.4
279192,Английские зубрилки. Самоучитель английского,Мифы / легенды / эпос,Владимир Деркач-Деркаченко,,9,
212547,Английские юмористы XVIII в.,"Зарубежная классика,Классическая проза",Уильям Теккерей,,10,5.0
197499,Английский разговорник от Viva Европа. Для начинающих,Современная русская литература,Наталья Глухова,,21,
315643,Англия времен Ричарда Львиное Сердце. 1189–1199. Королевство без короля,"Научно-популярная литература,История Средних веков,Общая история,Популярно об истории",Джон Эплби,,11,3.0
13532,Анна Каренина. Вариант ХХІ века,"Книги о приключениях,Короткие любовные романы,Остросюжетные любовные романы,Современные любовные романы","Владимир Гурвич,Людмила Котлярова",,15,5.0
56876,Анна – королева морской разведки,Исторические детективы,Владимир Шигин,,10,5.0
227895,Антикризисная книга Коммерсантъ'a,Книги по экономике,"Владислав Дорофеев,Валерия Башкирова",,10,4.5
274248,Антикризисная книга Коммерсантъ'a 2. Нищая Россия?,Книги по экономике,"Владислав Дорофеев,Валерия Башкирова",,10,5.0
284932,Антихрист. Ecce Homo. Сумерки идолов,"Книги по философии,Зарубежная классика",Фридрих Ницше,,16,3.7
109891,Античность – это средневековье,Общая история,Анатолий Фоменко,,7,4.0
855,"Анук, mon amour…",Остросюжетные любовные романы,Виктория Платова,,13,5.0
16798,Апокалипсис Welcome,Мистика,Георгий Зотов,,21,4.0
110215,Апокалипсис Welcome: Армагеддон Лайт,"Мистика,Триллеры",Георгий Зотов,,17,5.0
298728,Апокалипсис Welcome: Страшный Суд 3D,Мистика,Георгий Зотов,,24,4.6
75735,Апокалипсис смысла. Сборник работ западных философов XX – XXI вв.,"Метафизика,Социальная философия,Книги по философии","Георг Зиммель,Рене Генон,Элвин Тоффлер,Хейди Тоффлер,Жан-Люк Нанси,Эмиль-Мишель Чоран,Витторио Хёсле",,20,5.0
252704,"Арбайтен, Ольга Викторовна! Избранные страницы сайта olga.co.il",Общая психология,Ольга Бермант-Полякова,,19,5.0
58551,"Армагедец, или Валькирия & горгулья","Героическое фэнтези,Книги про волшебников,Русское фэнтези",Анастасия Вихарева,,10,
241262,Архангелы и Ангелы – наши покровители,"Священное Писание,Православие",Таисия Олейникова,,16,3.0
140132,Асмодей Pictures,"Мистика,Городское фэнтези,Юмористическое фэнтези",Георгий Зотов,,21,4.0
284162,Асцендент. Продолжение истории дивергента,Кинематограф / театр,Елизавета Бута,,16,3.0
227953,Аудит расчетов с персоналом,Бухучет / налогообложение / аудит,Зинаида Панова,,20,5.0
9786,Афганський кут крилатої Серафими,"Остросюжетные любовные романы,Иностранные языки,Книги о войне",Раїса Плотникова,,16,5.0
259688,Афродита размера XXL,Иронические детективы,Елена Логунова,,11,4.7
244493,"Аэропорт, зал ожидания. Рассказы",Историческая фантастика,OlRi Iv,,11,5.0
10882,"БАГРЯНЫЕ КРЫЛЬЯ. Прошлая жизнь, но в какие века – пока жив не дано нам узнать.",Книги о приключениях,ОЛЬГЕН БИ,,15,4.3
227204,Баба Яга против Агента 00,"Кинематограф / театр,Городское фэнтези,Юмористическая проза",Сергей Глазков,,17,4.4
271622,Бабочки – небесные творения,"Рукоделие и ремесла,Современная русская литература",В. Жиглов,,14,5.0
68574,Баллада о королеве драконов – 2,"Эротическое фэнтези,Любовное фэнтези",Сильвия Лайм,,13,5.0
145220,"Банальная история, или Измена.ru",Современные любовные романы,Светлана Демидова,,11,5.0
51723,Баня на дачном участке – строительство печи,Рукоделие и ремесла,Илья Мельников,,16,5.0
27382,"Барон, дракон und самогон","Фэнтези про драконов,Юмористическое фэнтези",Алексей Бессонов,,16,4.5
170670,Без Границ,"Магия / колдовство,Мистика,Современные любовные романы",Дарина Грот,,8,5.0
239960,Без штанов – но в шляпе,Иронические детективы,Дарья Калинина,,14,4.8
275336,Безумная любовь. Или на что ты готов пойти ради своей любви?,"Пьесы и драматургия,Современные любовные романы,Русское фэнтези",Anastasia Tretyakova,,16,4.5
119078,Бенчмаркинг – инструмент развития конкурентных преимуществ,Привлечение клиентов,"Елена Логинова,Н. Воеводина,А. Кулагина,В. Толберг",,17,4.8
240204,Бервакытны – без тугач…,Современная зарубежная литература,Рәдиф Сәгъди,,16,5.0
263379,Беру свои слова обратно,"Общая история,Документальная литература",Viktor Suvorov,,18,4.6
2824,Беспределье-I. Матрица постапокалипсиса,"Социальная фантастика,Киберпанк,Попаданцы",Соломон Фенрир,,20,4.8
183172,Бессовестное время,Современная русская литература,Александр Калинин – Русаков,,9,3.0
99308,Бесстыжий,Современные любовные романы,Ellen Fallen,,20,4.8
288168,Битва за Москву. Полная хроника – 203 дня,"Документальная литература,Книги о войне",Андрей Сульдин,,13,5.0
179060,Боги и Люди. Истории про человечных богов и благородных людей,Мифы / легенды / эпос,Ольга Боянова,,6,5.0
130432,Боги и герои. Мифы Древней Греции,Мифы / легенды / эпос,Николай Кун,,13,5.0
80029,Боги и пришельцы Древнего Востока,"Мифы / легенды / эпос,Общая история,Зарубежная образовательная литература,Зарубежная старинная литература",Реймонд Дрейк,,13,5.0
83612,Божественная комедия / Divina commedia,"Итальянский язык,Зарубежная драматургия,Зарубежная классика",Данте Алигьери,,113,5.0
282374,Болельщик,Современная зарубежная литература,"Стивен Кинг,Стюарт О’Нэн",,15,5.0
300510,Большая Любовь. Женщина-Vamp: вампирская трилогия,Современная русская литература,Евгения Микулина,,18,4.2
60822,Большая книга Рун,"Гадание / толкование снов,Магия / колдовство",Виктор Венгард,,23,4.0
185817,Большая книга толкования сновидений. Самый правдивый сонник. Объясняет. Предсказывает. Оберегает. Миллион точных толкований,Гадание / толкование снов,Катерина Соляник,,29,4.8
275766,Брак через 10–15 лет,"Литература 19 века,Русская классика",Антон Чехов,,13,5.0
97643,Бритни Спирс – казахская невеста,"Книги о приключениях,Современные любовные романы",Канат Малим,,14,4.5
36248,Бродяга… С волками жить – по-волчьи выть!,"Космическая фантастика,Попаданцы,Эротика ЛГБТ",Хайдарали Усманов,,23,4.5
198188,"Бублики в гуляше, или Повесть о том, как Оля и Слава в Будапеште дом покупали","Отдых / туризм,Современная русская литература",Мирослав Круц,,18,5.0
55037,Будка ч. 27,"Зарубежная классика,Классическая проза",Іван Франко,,12,3.7
121199,Будущее – дело тёмное,"Любовное фэнтези,Магические академии",Елена Тебнёва,,34,4.9
45253,Буквица. Поиск путей постижения,"Мифы / легенды / эпос,Современная русская литература",Дмитрий Болесов,,13,4.3
220005,Бумажная сказка,"Магия / колдовство,Книги о приключениях,Сказки",Диана Вейс,,13,5.0
2814,Бурундук – хозяин тайги,Научная фантастика,Николай Горнов,,18,4.5
227357,Бухгалтерский и налоговый учет доходов и расходов коммерческих организаций,Бухучет / налогообложение / аудит,"Олег Гладких,Жамила Леонтьева",,14,5.0
110494,Бухгалтерский и налоговый учет прибыли,Бухучет / налогообложение / аудит,Алексей Нечитайло,,16,
209244,Бухгалтерский учет в некоммерческих организациях,Бухучет / налогообложение / аудит,Василий Радачинский,,15,4.5
223482,Бухгалтерский учет в оптовой и розничной торговле,Бухучет / налогообложение / аудит,"Ольга Соснаускене,Наталья Шредер,Людмила Терентьева",,17,4.7
55986,Бухгалтерский учет в сельском хозяйстве,Бухучет / налогообложение / аудит,"Светлана Бычкова,Дина Бадмаева",,19,5.0
263868,Бухгалтерский учет в торговле,Бухучет / налогообложение / аудит,"Ольга Соснаускене,Елена Невешкина,Екатерина Шредер",,17,4.5
305977,Бухгалтерский учет и налоги для руководителя,Бухучет / налогообложение / аудит,Юлия Трященко,,21,4.6
46626,Бухгалтерский учет с нуля,Бухучет / налогообложение / аудит,Андрей Крюков,,28,4.0
73241,Бухгалтерское дело,Бухучет / налогообложение / аудит,"Светлана Бычкова,Надежда Макарова",,14,
59065,"Бухучет, налогообложение, управленческий учет: самоучитель","Бухучет / налогообложение / аудит,Зарубежная деловая литература",Денис Шевчук,,36,5.0
41209,Бытие мое,,Алексий Этимон,,21,5.0
48288,Бійцівський клуб,Современная зарубежная литература,Чак Поланік,,8,
292534,"В августе 79-го, или Back in the USSR",Историческая фантастика,Азат Ахмаров,,21,4.6
170348,В дни Бородина,"Магия / колдовство,Историческая фантастика,Попаданцы","Александр Михайловский,Юлия Маркова",,15,4.8
146926,В комплекте – двое,"Попаданцы,Любовное фэнтези,Юмористическое фэнтези",Галина Долгова,,161,4.9
92455,В комплекте – двое. Замена состава,Любовное фэнтези,Галина Долгова,,212,4.9
168310,В моих глазах – твоя погибель!,Мистика,Елена Арсеньева,,20,4.8
108546,В четверг – к третьей паре,Легкая проза,Мария Метлицкая,,30,3.6
105483,В – значит виктория,Иронические детективы,Кира Измайлова,,28,4.5
69096,Вeрните моего сына,"Современные детективы,Остросюжетные любовные романы,Современные любовные романы",Анна Исламова,,19,4.2
296081,Варягия. Русь Рюрика,"Мифы / легенды / эпос,Современная русская литература",Алексей Аимин,,16,5.0
14291,"Ваш вихід, або Блазнів ховають за огорожею","Зарубежное фэнтези,Боевое фэнтези",Генри Олди,,10,4.0
108662,Ваш новый уровень на Форекс,"Forex,Технический анализ,Трейдинг",Леонид Шафт,,21,4.2
68528,"Ваше истинное призвание. Найти свою цель в жизни – сложная задача, но мы поможем вам!",Общая психология,Михаил Титов,,18,3.0
319651,Введение в биржевую торговлю и методы управления личным капиталом,"Forex,Технический анализ,Трейдинг",Никита Андреев,,14,5.0
188973,Великая княжна. Live,Любовно-фантастические романы,Анна Пейчева,,18,4.5
143960,Великие легенды Франции,"Мифы / легенды / эпос,Общая история,Зарубежная образовательная литература,Зарубежная старинная литература",Эдуард Шюре,,16,5.0
23598,Великие правители Древнего Египта. История царских династий от Аменемхета I до Тутмоса III,"История Древнего мира,Зарубежная образовательная литература",Артур Вейгалл,,17,4.5
23489,"Великие цивилизации Междуречья. Древняя Месопотамия: Царства Шумер, Аккад, Вавилония и Ассирия. 2700–100 гг. до н. э.","История Древнего мира,Всемирная история,Зарубежная образовательная литература",Жорж Ру,,14,4.7
137299,Великий Гетсбі = The Great Gatsby,"Зарубежная классика,Литература 20 века",Фрэнсис Фицджеральд,,11,5.0
134997,Великий Кэтсби,Комиксы / манга,Элиза Гаррет,,16,5.0
188600,Вернуть любовь,Современные любовные романы,Tory Tepfer,,13,4.3
158080,Весна надежды нашей. Великий пост день за днем / 2018,"Православные традиции,Христианство,Религиозные тексты,Православие",Александр Абрамов,,14,5.0
151936,Ветреное сердце Femme Fatale,Современные детективы,Валерия Вербинина,,8,4.3
108534,Вечная любовь. PS: Я вернусь к тебе,"Книги о приключениях,Современные любовные романы,Русское фэнтези",Ольга Гучкова,,18,3.0
201939,"Вечно 17. Нас подавляет общество, в котором мы живем","Современные любовные романы,Современная русская литература",The Ksenechka Davidson,,15,5.0
174759,Вечное таинство – смерть,Современные детективы,Валерия Леман,,14,3.2
60508,Вечный sapiens. Главные тайны тела и бессмертия,Научно-популярная литература,Александр Никонов,,22,4.0
