id,title,genres,authors,description,readers_count,avg_rating
235725,Визиты: Осенние визиты. Спектр. Кредо,"Детективная фантастика,Научная фантастика",Сергей Лукьяненко,,64,5.0
221939,Продавец воздуха,"Литература 20 века,Научная фантастика,Классика фантастики",Александр Беляев,,14,4.0
262225,Колыбель разума,Научная фантастика,Антон Первушин,,11,3.8
51070,Ковчег спасения,"Зарубежная фантастика,Космическая фантастика,Научная фантастика",Аластер Рейнольдс,,14,
101743,Человек-невидимка,"Зарубежная фантастика,Научная фантастика",Герберт Уэллс,,71,4.8
63505,Картинки,Научная фантастика,Карина Шаинян,,21,5.0
160036,Вам было не очень страшно?,Научная фантастика,Алексей Калугин,,16,4.3
211494,Бремя воина,Научная фантастика,Андрей Ливадный,,14,5.0
300450,С Земли на Луну прямым путем за 97 часов 20 минут,"Зарубежная фантастика,Литература 19 века,Научная фантастика",Жюль Верн,,78,4.7
167891,Классициум,"Социальная фантастика,Научная фантастика","Геннадий Прашкевич,Дмитрий Володихин,Далия Трускиновская,Антон Первушин,Олег Ладыженский,Мария Гинзбург,Игорь Минаков,Ярослав Веров,Ника Батхен,Дмитрий Федотов,Юлиана Лебединская,Иван Наумов,Николай Калиниченко,Андрей Щербак-Жуков,Владимир Данихнов,Юстина Южная,Ирина Скидневская,Яна Дубинянская,Эдуард Иванов",,10,
117211,Люди без города,Научная фантастика,Павел Иевлев,,12,5.0
115593,Ихтиандр,Научная фантастика,Александр Климай,,12,5.0
239022,Леди не движется – 2,"Социальная фантастика,Детективная фантастика,Научная фантастика",Олег Дивов,,45,4.8
240758,Дети Онегина и Татьяны,Научная фантастика,Александр Зорич,,14,
68869,Великий маг,Научная фантастика,Юрий Никитин,,17,4.3
101227,Земля обреченная,Научная фантастика,Игорь Шенгальц,,17,4.8
181169,Рождество рядового Берковица,Научная фантастика,Алексей Калугин,,16,5.0
74714,Темные отражения. Немеркнущий,"Социальная фантастика,Зарубежная фантастика,Научная фантастика",Александра Бракен,,25,5.0
217933,Исходный код,Научная фантастика,Владислав Жеребьёв,,19,4.7
121602,Мужской разговор,Научная фантастика,Сергей Лукьяненко,,30,3.7
109323,Кайнозой,"Детективная фантастика,Научная фантастика",Сергей Лукьяненко,,48,4.7
173405,"Вячик, не двигай вещи!",Научная фантастика,Кир Булычев,,19,4.0
220913,Хоккей Толи Гусева,Научная фантастика,Кир Булычев,,13,5.0
97490,Свобода выбора,Научная фантастика,Ярослав Кудлач,,12,5.0
58311,Империя Зла,"Историческая фантастика,Научная фантастика",Юрий Никитин,,15,5.0
304237,Оркестратор,Научная фантастика,Павел Иевлев,,19,5.0
265706,Визит,Научная фантастика,Сергей Лукьяненко,,43,4.0
238063,Повторная помощь,"Социальная фантастика,Зарубежная фантастика,Научная фантастика",Джордж Мартин,,23,4.7
34935,Любимец,Научная фантастика,Кир Булычев,,12,4.7
49775,Поломка на линии,Научная фантастика,Кир Булычев,,16,4.3
258827,Параноик Никанор,Научная фантастика,Олег Дивов,,17,5.0
125725,Космонавт,Научная фантастика,Рэй Брэдбери,,10,4.5
166806,Подземелье ведьм,"Зарубежная фантастика,Научная фантастика",Кир Булычев,,16,5.0
197663,Разум вне Меня,"Книги по философии,Научная фантастика",Иван Варовин,,17,5.0
212188,Осенние визиты,Научная фантастика,Сергей Лукьяненко,,63,4.3
4100,"Поиск предназначения, или Двадцать седьмая теорема этики","Социальная фантастика,Научная фантастика",С. Витицкий,,15,4.3
212013,Я вас предупредил,Научная фантастика,Василий Головачев,,8,4.5
276546,Проблема вселенского масштаба,"Космическая фантастика,Научная фантастика","Григорий Неделько,Татьяна Минасян",,19,5.0
152879,Дотянуть до точки встречи,"Космическая фантастика,Научная фантастика",Олег Дивов,,26,4.8
202563,Трудный ребенок,Научная фантастика,Кир Булычев,,20,5.0
140202,Чёрный саквояж,Научная фантастика,Кир Булычев,,13,5.0
196258,Вопрос и ответ,"Социальная фантастика,Зарубежная фантастика,Научная фантастика",Патрик Несс,,19,4.8
316809,Восход Эндимиона,"Зарубежная фантастика,Космическая фантастика,Научная фантастика",Дэн Симмонс,,26,3.6
112615,Ошибка в расчетах,Научная фантастика,Василий Головачев,,14,5.0
64589,Донырнуть до звезд,Научная фантастика,Сергей Лукьяненко,,21,4.3
32294,Марсианские хроники. Полное издание,"Зарубежная фантастика,Научная фантастика",Рэй Брэдбери,,71,5.0
100880,"Ухо, горло, глаз",Научная фантастика,Василий Головачев,,12,4.5
94155,Похищение чародея,Научная фантастика,Кир Булычев,,26,4.8
301386,Мыслит ли человек?,Научная фантастика,Аркадий и Борис Стругацкие,,14,4.7
268908,Утешение,Научная фантастика,Кир Булычев,,11,5.0
286794,Не берите в руки меч,Научная фантастика,Василий Головачев,,15,4.3
305366,Цветы,"Социальная фантастика,Научная фантастика",Кир Булычев,,12,5.0
215476,Тревога! Тревога! Тревога!,"Социальная фантастика,Научная фантастика,Юмористическая фантастика",Кир Булычев,,12,5.0
155127,Люди с Луны,"Зарубежная фантастика,Научная фантастика",Эдгар Берроуз,,13,5.0
146589,Чародей звездолета «Агуди»,Научная фантастика,Юрий Никитин,,15,4.6
189223,Заповедник для академиков,"Зарубежная фантастика,Научная фантастика",Кир Булычев,,15,
229249,Альтернатива,Научная фантастика,Кир Булычев,,18,4.7
112155,Над бездной,"Литература 20 века,Научная фантастика,Классика фантастики",Александр Беляев,,17,5.0
189172,Шаги за спиной,Научная фантастика,Сергей Лукьяненко,,33,3.2
306684,Часы с вариантами,Научная фантастика,Александр Житинский,,15,5.0
144290,"Новая, новая сказка…",Научная фантастика,Сергей Лукьяненко,,29,4.8
228527,Гиперборейская чума,"Социальная фантастика,Научная фантастика","Михаил Успенский,Андрей Лазарчук",,10,5.0
96057,Поток,"Зарубежная фантастика,Научная фантастика",Дэниэл Суарез,,24,5.0
291361,Остров погибших кораблей,Научная фантастика,Александр Беляев,,13,5.0
